,first_downs,fourth_down_attempts,fourth_down_conversions,fumbles,fumbles_lost,interceptions,net_pass_yards,pass_attempts,pass_completions,pass_touchdowns,pass_yards,penalties,points,rush_attempts,rush_touchdowns,rush_yards,third_down_attempts,third_down_conversions,time_of_possession,times_sacked,total_yards,turnovers,yards_from_penalties,yards_lost_from_sacks,win,tie,loss
197009270nwe,-2.0381510250190082,,,-1.8257058155119308,-1.4361920766152265,-1.9636566134031275,-2.1392401407880643,-1.4968225926569643,-1.5997297701765705,-0.4780434429941767,-2.116476555704282,-3.238138082148846,-0.27276297484436834,-0.7256207581950807,-0.42952619127314684,-0.53305286343887,,,,-0.5009233902939749,-1.6280107973697315,-2.2267931717146205,-4.051793553538922,-0.3264965311510605,0.0,0.0,1.0
197010040nwe,-1.5181265901205452,,,-1.8257058155119308,-2.381645723433815,-1.2308504700422949,-1.4426013552122987,-2.0132708432553694,-1.6573492481479986,-0.8630668371447742,-1.6977391523430092,-1.4396863549952603,-0.3914313671381762,-0.7750961685691117,0.8677133715341973,-0.3250538343605827,,,,-1.6435846868018673,-1.0800781021972532,-2.2267931717146205,-1.2896688189213141,-2.0219180712748153,0.0,0.0,1.0
197010110kan,-0.5253526689507526,,,-2.031699937873218,-2.381645723433815,-0.9865817555886841,-0.40330690681268117,-0.4208887372436204,-0.6778181226337205,-1.2480902312953714,-0.4716322457688248,-0.8402024459440651,-0.8858830016957091,-0.9729978100652359,0.4353001839317492,-0.6647855818551185,,,,-0.5009233902939749,-0.5983987067678525,-2.0500084443877893,-0.9161739648692478,-0.5452606008444482,0.0,0.0,1.0
197010180nwe,-1.3290267956120132,,,-0.58974108134421,-0.7271018415012854,-0.13164125500104584,-1.3257869247041674,-1.3354325143449626,-1.5709200311908564,-0.28553174591887803,-1.315949166925378,-0.817145372519019,-0.658435249799244,-1.071948630813298,-0.21331959747192283,-0.9386509701415302,,,,-0.5009233902939749,-1.323156087065436,-0.5031420802780181,-0.8792587758059621,-0.23078725066020336,0.0,0.0,1.0
197010250clt,-1.357391764788293,,,-1.3313199218448426,-1.0580106178877913,-0.3514830980092955,-1.457893426115181,-1.251509673622722,-1.3462040671022868,-1.2480902312953714,-1.553233695496766,-0.7479741522438811,-1.1390422385891659,-1.0521584666636854,-0.08359564119118841,-0.5933725818715735,,,,-0.9579879088971319,-1.228342243243924,-0.8478722985653386,-0.7893594330283137,-0.9609123332618849,0.0,0.0,1.0
197011010nwe,-0.9823438390130379,,,-1.7227087543312876,-1.9089189000245208,-0.25377561222785117,-1.3010081061115333,-0.9158183107337585,-1.1387739464051456,-0.6063845743777091,-1.4336335351903111,-1.0246590333444328,-0.7375475113284493,-0.9894896135232462,-0.42952619127314684,-0.6873188100052664,,,,-0.8818104891299392,-1.1776674220890835,-1.2544771714170502,-1.1029213918952812,-1.1742073012129377,0.0,0.0,1.0
197011080crd,-1.2412304624473376,,,-0.6780242766419043,-0.35567362310826856,0.23476181667937032,-1.3418678722806114,-0.9158183107337585,-0.7930570785765768,-1.1380835472523438,-1.2402949301836355,-0.7875005638296743,-1.5018284664588073,-1.2345106934708285,-1.170805941448772,-1.4274486884755058,,,,0.21732085322527178,-1.5858030967612071,-0.029611560652577903,-0.854131630309104,0.3766736928633998,0.0,0.0,1.0
197011150nwe,-0.9981021552220823,,,-0.2035021019167973,0.10017009946497932,0.2347618166793705,-1.0772907725323242,-0.48006509929135416,-0.6634132531408635,-1.5368577769083196,-1.159948957830002,-0.5750461015560362,-1.3407785054886394,-1.0472109256262825,-0.5376294881737589,-0.9646508487763161,,,,-1.1865201681987105,-1.1794580518118694,0.22609491994515987,-0.7001115347635466,-0.7913701792495094,0.0,0.0,1.0
197011220nyj,-1.1241686848944368,,,-0.58974108134421,-0.38568802459457296,-0.25377561222785117,-1.356701450757834,-0.9301640954726033,-1.0107306620241943,-0.9914079685283065,-1.292685977849752,-0.809459681377337,-1.182553982430229,-1.1599049159226866,-0.6217098302075681,-0.9606064232109051,,,,-0.19621371122520354,-1.3540444497834923,-0.4000176560040333,-1.0580441032301102,0.12318516766312548,0.0,0.0,1.0
197011290buf,0.26886646798508124,,,-0.527942844635824,-0.4907384297966384,1.0408485743762865,-0.27870484760400777,1.1757971041897823,0.4515236456062705,-0.6320528006544156,-0.09093699866063513,1.1334830392398705,-0.5041663398172936,0.11051367712604407,0.002886996329301177,-0.27305407709101087,,,,1.0530959729567586,-0.31726984029046973,0.47801315638589437,0.8574922955361468,1.188444651475649,1.0,0.0,0.0
197012060mia,-1.0668657168615487,,,-0.4773806509653263,-0.060986772151825575,-0.09833188484828076,-0.9822945744992652,-0.505007202303209,-0.7721045411324211,-0.8980689638857375,-0.9879008803348625,-0.4964424421524704,-1.1196237743956339,-1.283343566047794,-0.5867673504013099,-1.3905761333207183,,,,-0.3347181108019178,-1.3393938429606989,-0.10537644379264831,-0.5790020775960292,-0.25688978170316434,0.0,0.0,1.0
197012130nwe,-0.9271897322813829,,,-0.7442366731151752,-0.4119506258950893,0.11262745945256515,-0.8549893714441226,-0.5446211306161548,-0.581785659348007,-0.6063845743777091,-0.7788431838557718,-0.03320487606745596,-1.2962778583784615,-1.4141535525670128,-0.5736639204739628,-1.114583482236915,,,,-0.0819475815744145,-1.116338354083667,-0.14957262562435614,-0.15832684821708973,0.31612292357326577,0.0,0.0,1.0
197012200cin,-0.8890061199286986,,,-0.7323523968251009,-0.41801122619520853,0.34750122335026773,-0.8204624022403205,-0.6228332454904326,-0.7310053330688849,-0.6557465479867601,-0.7762642330306457,-0.3648720091815786,-1.1992892685229455,-1.2165690611373887,-0.5625764028431308,-1.3770489237373051,,,,-0.18449410818409698,-1.2300777766675468,0.01701298281823475,-0.6743043098301637,0.11103160823571491,0.0,0.0,1.0
197009270dal,-1.1872019497306143,,,-1.8257058155119308,-1.4361920766152265,0.2347618166793705,0.6048370267847678,0.5689704097366562,0.5898103927376979,-0.4780434429941767,0.5765796855211586,-1.578028795545536,-0.688102347872696,-1.7646043760497323,-1.2943525664780429,-2.155445290249511,,,,-0.5009233902939749,-0.7309053062540073,-0.6357306257731414,-1.732651087680742,-0.05304144403432586,0.0,0.0,1.0
197010040nor,-0.1471530799336888,,,-1.2077234484280706,-0.9634652532059325,-0.13164125500104584,0.02288877298062238,-0.4316480757977537,-0.5049596887194362,-0.09302004884357935,-0.03100007621872737,-1.716371236095812,0.053575103963603404,-1.071948630813298,0.002886996329301177,-0.6370523779780136,,,,-0.04385887169081801,-0.3145838957062909,-0.6357306257731414,-1.5893332948468093,-0.35384203986273394,0.0,0.0,1.0
197010110nyg,1.0504789519536804,,,-0.17775283662163638,-0.4907384297966384,1.700374103401036,1.4204141416051759,2.0967964844236047,1.7806129374805457,-0.22136118022711188,1.3647912683188486,1.2810483091601645,-0.07498232102135512,0.4288054838656436,-0.717801649674779,0.28854330142036494,,,,0.4132056469123392,1.047190008472368,0.9553319201683379,0.794953622299522,-0.05304144403432567,1.0,0.0,0.0
197010180nwe,1.3656452761345665,,,0.028241285739650363,0.45471521702194995,0.6011648883597869,1.5287329771672613,1.860091036232669,2.0591070810091145,-0.28553174591887803,1.5495283580370571,0.981306354634567,0.37991318277157515,0.8081169633998817,0.002886996329301177,0.7929409469352114,,,,0.7560040358647067,1.376218220034273,0.6901548291780913,1.0099303115504208,0.48019597584330664,1.0,0.0,0.0
197010250nyg,0.703795995354705,,,-0.34254813451066596,-0.4907384297966384,0.6744455026958701,0.7713506877272678,1.266175548044503,1.5347698314691187,-0.4780434429941767,0.7966220857188469,0.5247763008186566,-0.09476038640365668,0.6794808964274011,-0.7754567413551052,0.12422406844851772,,,,0.5960314543536017,0.5519018271497949,0.21283606539564784,0.23731711927294805,0.3407338814137719,1.0,0.0,0.0
197011010nyj,0.7668292601908822,,,-0.17775283662163638,0.13956400141575379,-0.13164125500104584,0.7520940058495639,0.7088418109403908,1.0123532311948373,0.93370900222468,0.8133168449378257,0.22042293160804957,0.5282486731388351,0.7833792582128661,-0.42952619127314684,0.6664082042459198,,,,1.0226250050498815,0.8197800336785617,-0.016984080129232873,-0.2821013056645767,0.5759052563341639,1.0,0.0,0.0
197011080nyg,0.8793886616840558,,,-0.58974108134421,-0.22060881641989888,0.13007522477067998,1.2614251504720309,1.4450879777160934,1.5940355802397308,0.8420367655221571,1.2510166797304916,0.20065972581515334,0.6596315360355509,0.4547211750139458,-0.5530728163024177,-0.020483827495947543,,,,0.15202592199624917,0.7870370901761918,-0.029611560652577903,-0.031450274041595165,0.212600640593359,1.0,0.0,0.0
197011150nyg,0.7037959953547047,,,0.18273687751061546,0.3365335111696264,0.6011648883597869,1.032802622191831,1.053140644672661,0.9931467385376946,0.38825919384466734,1.1195014658596716,0.6700358633964463,0.535665447657198,0.8637768000706666,-0.10521630057131083,0.47314243972734477,,,,0.9274032303408906,0.8974485979043992,0.6238605564305297,0.5864913781774382,0.8083420803833882,1.0,0.0,0.0
197011230phi,-0.5988914779262925,,,-0.6584057887979723,-0.8058896454028345,-1.068004660406554,-0.603425365541763,-1.0377574810139376,-0.703426779509911,-0.4780434429941767,-0.6540886306756974,-1.0246590333444328,-0.37165330175587497,-0.7421125616530911,-0.33343437180593616,-0.5446083650543304,,,,-0.29778360424812755,-0.6628613767881438,-1.2250130501959118,-1.2694016562983341,-0.47233924427998547,0.0,0.0,1.0
197011290was,0.9212607590395162,,,0.769820126240283,0.5492605817038089,0.6011648883597869,1.1740418881698442,1.130607882262422,1.1429573812634077,0.06098930881665955,1.1997594681705825,0.718455717589043,0.6350502262032619,0.902120243110541,0.5217828214522389,0.502782301371001,,,,0.5960314543536015,1.0020661394581643,0.7431902473761407,0.516135370786235,0.43370861103346164,1.0,0.0,0.0
197012060nyg,1.3570498309296328,,,-0.08411914463923324,-0.7485894243835259,-0.36480684607040165,1.0944922264023234,1.161712151900735,1.406959353059769,0.7120288661985787,0.9930778514313017,0.1575400040851971,1.048771393882129,1.1004716610646108,0.5925413430599119,0.8690496825752211,,,,-0.00230755181780357,1.1409538921382467,-0.6839446423168226,-0.2568331548618999,-0.43090665532290445,1.0,0.0,0.0
197012130crd,1.1213913748943796,,,0.8522177751847974,0.6122908248250478,-0.13164125500104584,1.054395592679698,1.015482959733194,1.5213252866091191,0.8053678708411476,1.116422514364368,0.3818224455833716,0.5925273856313142,0.8782071280964255,-0.28538846207233076,0.4722757771061851,,,,1.0226250050498815,0.910654492109945,0.24819301086101367,-0.09101091521933351,0.6488266128986264,1.0,0.0,0.0
197012200nyg,-0.5326257379703115,,,-0.58974108134421,-0.7816472442023579,-0.6107837333523596,-0.6322522988202264,-1.079691313327483,-0.7575989382864673,-0.24110596967073217,-0.6221587633169948,-1.0459424857367827,-0.6105114759882831,-0.6038351326590041,-0.3630010854881549,-0.5570527514094414,,,,-0.043858871690817904,-0.6875169706634267,-0.8805094789949073,-1.2916732635763344,-0.07407645073561327,0.0,0.0,1.0
197009270nwe,3.3511931184741512,,,1.8821883869912315,1.4001688638405383,3.165986390122701,3.162011105544589,1.9246470675574696,2.203155775937685,0.292003345307018,3.113635717651223,5.339093231968256,0.2612447904777672,0.7586415530258506,1.3001265591366453,0.8813405342934836,,,,0.41320564691233896,2.454624970582067,3.0767486480903106,6.8664164823552065,0.3844866953524495,1.0,0.0,0.0
197010040buf,0.5619711494733058,,,0.028241285739650363,-0.9634652532059325,-0.8644473983618784,0.15032269717131116,-0.8835402950713582,-0.7354376006051486,0.292003345307018,-0.19110555397450812,-0.47128927114332936,0.6172499673591909,-0.0824404233326771,0.8677133715341973,0.39254281595950846,,,,-2.3291814647066027,0.29781146948647885,-1.1660848077536343,-0.41673317166008916,-2.240682140968203,0.0,0.0,1.0
197010100nyj,-0.24170297718795475,,,-0.17775283662163638,0.1395640014157539,-0.7423130411350731,-0.1682621133054108,-0.5500007998932217,-0.4473402107480081,-0.4780434429941767,-0.4470006338063972,-0.8402024459440649,-0.05520425563905377,-0.6596535443630391,0.4353001839317492,-0.3250538343605829,,,,-1.7197621065690605,-0.27429472694360874,-0.4589458984463104,-0.351588720371938,-1.8943056972870054,0.0,0.0,1.0
197010180nyj,-0.8799147836542499,,,-1.2077234484280706,-1.1998286649105796,-0.6812458625216704,-0.6206525441823559,-1.1417644203705608,-1.0811544684337173,-1.0555785342200728,-0.9054223008849146,-0.6096317116936052,-0.4655991123218062,-0.6761453478210496,0.2190935901305252,-0.31205389504318976,,,,-1.7578508164526567,-0.5536329636982055,-1.1660848077536343,-0.07798202496170327,-2.035590825630652,0.0,0.0,1.0
197010250nyj,-0.3173428949913676,,,-1.949302288928703,-2.381645723433815,-0.35148309800929584,-0.32118282233423734,-0.37354764760543296,-0.5395313755022931,-0.3240340853339378,-0.6221587633169948,-0.6926371760237706,-0.11849406486241808,-0.7355158402698868,0.08936963384979077,-0.47481313529694963,,,,-1.7807040423828147,-0.4483439359983958,-1.5903681533380287,-0.2473575983108962,-2.0766090886981625,0.0,0.0,1.0
197011010nyj,-0.7617274120864175,,,-0.38374695898292327,-0.4907384297966384,0.11262745945256498,-0.5618913458055385,-0.5715194770014883,-0.7546440932622915,-0.863066837144774,-0.6276324548642009,-0.24071853689286948,-0.628768151725792,-0.9070305962331944,0.002886996329301177,-0.8398514313293438,,,,-0.8818104891299391,-0.7891007722445481,-0.19376880745606376,0.2129965241253717,-0.563490939985564,0.0,0.0,1.0
197011080pit,-0.5388597971299336,,,-0.9428738625349874,-0.35567362310826867,-0.2886711428640815,-0.3308920737011469,-0.6760387658130703,-0.33210125480515185,-0.4780434429941767,-0.4931360339899919,-0.6293949174865017,-0.3320971709912723,-0.8316394947108614,-0.30597956624387607,-0.6028811089151521,,,,-0.8926929776681095,-0.5206342159497229,-0.40843597635293016,-0.30691823948863417,-1.1546747949903138,0.0,0.0,1.0
197011150ram,1.0701768472149853,,,-0.2035021019167973,-0.4907384297966384,1.8835756392412442,1.1644843438555426,1.448546336537065,1.0507662165091227,0.003235799694069984,1.2755016749550476,1.3271624560102564,0.24641124144104123,0.5050800748589416,0.5434034808323611,0.051944405843813005,,,,0.8131371006901014,0.7631513686954585,1.0879204656634613,1.4822275833895164,0.9997606413651023,1.0,0.0,0.0
197011220nyj,1.1555343933473086,,,0.440229530462224,0.3496648118198845,0.6418763407687218,1.5903260405260944,1.2001849382458183,1.1660051724519789,0.8909286250968363,1.5527213447729276,1.2195627800267088,1.0787381596128882,1.0335049439926898,0.5313920033989599,0.6999191589307551,,,,0.46399059342380067,1.3671158522767781,0.6606907079569527,1.7388243387411786,0.10495482852200952,1.0,0.0,0.0
197011290nyj,1.1103605535480487,,,0.5226271794067388,0.2656244876582323,1.6270934890649527,1.2870333009522552,1.4146544200915443,1.2927680239891208,0.6000220606274959,1.4066650086549755,1.7145212895510284,0.243444531633696,0.5656874525671296,0.3488175464112595,0.4955023353532607,,,,1.0073895210964432,1.0697519429794704,1.3265798475546828,2.1577755432476433,1.0845317183712901,1.0,0.0,0.0
197012060nyj,-1.0066976004270156,,,-0.2526597902075588,-0.06098677215182547,-0.09833188484828076,-0.968392691860281,-0.9275557709746315,-0.9292485719635886,-1.388098738259225,-0.9125132194801588,-0.9491995203170096,-0.882286989808018,-0.8245715789431427,-0.03642329345273952,-0.961341773313707,,,,0.24700036742028192,-1.1088909622820802,-0.10537644379264831,-0.8253665479221282,0.1557788043093624,0.0,0.0,1.0
197012130mia,-0.7065733053547623,,,-0.58974108134421,-0.4119506258950893,-0.31484279084125405,-0.43020962414182673,-0.4908244378454877,-0.5529759203622929,-0.4780434429941767,-0.5222638925804819,-0.5174034179934212,-0.6831578315271207,-0.7915879720271222,-0.35745732667273894,-0.9568508851858804,,,,-0.5771008100611678,-0.7662702432790283,-0.4589458984463103,-0.18655611044195528,-0.7093336531144889,0.0,0.0,1.0
197012190clt,-0.8235484987526682,,,-0.7323523968251008,-0.6361928369994981,-0.44167462334601354,-0.9028043224866119,-0.9704426449316668,-0.9969413852447072,-0.8334496529793434,-0.952474995531091,-0.3223051043968785,-0.8615407673790306,-0.5695829254769827,-0.29647597970316286,-0.398653490803669,,,,-0.4306057720473353,-0.776772975306907,-0.6765271013101025,-0.030877575568732673,-0.5326395968236757,0.0,0.0,1.0
197009270oti,-0.6199025662050186,,,-2.4436881825957912,-1.4361920766152265,-1.9636566134031275,-0.5845462656616608,-1.3031544986825623,-1.0235349904622892,1.0620501336082127,-1.2543701370193086,-1.0246590333444328,-0.3320971709912723,-0.03296501295864606,-2.159178941682939,0.10134417524990623,,,,-3.7003750205160735,-0.31726984029046973,-2.2267931717146205,-1.0551487942839701,-4.59239589017212,0.0,0.0,1.0
197010040cin,1.649294967897364,,,1.2642060199073712,0.9274420404312441,-1.2308504700422949,1.195280875534959,1.8278130205702687,1.4541025623091195,0.6770267394576154,1.0035276262032407,0.4971078127086015,0.08324220203705539,0.7091661426518195,-0.8619393788755949,0.720141286757811,,,,-1.1865201681987105,1.1277683459977326,-0.3705535347828949,0.14350910941801057,-1.010134248942897,1.0,0.0,0.0
197010110oti,-1.0926520524763483,,,-0.7957352037054969,-1.1210408610090308,-0.9865817555886841,-0.9526887133236507,-1.3246731757908292,-1.1003609610908598,-0.9914079685283065,-1.2488964454721023,-0.9324307396442489,-0.7276584786372987,-0.6926371512790599,-0.14125073287151485,-0.3839868925994307,,,,-1.872116946103446,-0.8007398654426564,-1.3428695350804654,-1.0812065747992305,-2.185991123544856,0.0,0.0,1.0
197010180oti,-0.3362528744422207,,,-1.0532278566571054,-0.2543750180919913,-0.6812458625216704,-0.24897026529284702,-0.7382892245905568,-0.27448177683372377,-0.09302004884357935,-0.4476848452497978,-0.6788029319687431,-0.34693072002799824,-0.7132519056015729,-0.42952619127314684,-0.5148529483945199,,,,-1.1865201681987105,-0.4233646513655329,-0.6357306257731414,-0.5991376352669123,-1.3792986165504888,0.0,0.0,1.0
197010250sdg,1.157635502175181,,,1.0170130730738272,0.8328966757493852,0.08820058800720382,0.8715987080906097,1.3823764044291444,1.5578176226576903,-0.4780434429941767,0.7785589036130668,1.1888200154599806,0.00017432743138993555,1.045598933195231,0.08936963384979077,0.6109417964917101,,,,-1.232226620059026,0.8666945324155517,0.5310485745839433,1.1493394373070642,-0.42494036251308476,1.0,1.0,0.0
197011010crd,-0.635660882414063,,,-0.07475577544099309,-0.17558721419044235,-0.8644473983618784,-0.5859621981526686,-0.7329095553134901,-0.19765580620515302,-0.6063845743777092,-0.6331061464114073,-0.6557458585436973,-0.9551062305337638,-0.6184240357180133,-1.0060771080764108,-0.9646508487763161,,,,-0.6532782298283606,-0.8687837949085199,-0.7241229894365568,-0.4427909521753496,-0.44499373556831223,0.0,0.0,1.0
197011080kan,-0.4037885153381249,,,-0.6780242766419043,-0.8959328498617475,-0.7074175104988428,-0.31875550949251,-0.2518134171072375,-0.15101146689494926,-0.6980568110802323,-0.40399305736406266,-0.9060797985870533,-1.0271548972835758,-0.7044170108919244,-0.5530728163024177,-0.7663089174766636,,,,-0.63151325275202,-0.5973754897834035,-1.0145550414734934,-0.7945709891313657,-0.6390166307130427,0.0,0.0,1.0
197011150oti,-0.7499086749296342,,,-0.8987322648861402,-0.6089201356489619,0.3263625845994746,-1.02844110159256,-0.5123431149537545,-0.7066278616194346,-1.2480902312953714,-0.9505802561493656,-0.78255976238145,-1.2962778583784615,-1.0039199415490052,-0.6457327850743709,-0.6435523476367101,,,,0.1846733876107605,-0.9827126110207711,-0.10537644379264831,-0.7229120927143995,0.2887774148615924,0.0,0.0,1.0
197011220cle,-0.8300134489922761,,,-0.7957352037054968,-0.5957888349987038,-0.8237359459529434,-0.7110362348583444,-0.42806162961304267,-0.25527528417658135,-0.9058472142726183,-0.6905799076570719,-0.37906097744314554,-1.070478278597188,-0.9729978100652357,-0.7178016496747789,-0.7352741417094271,,,,0.006926074820643903,-0.8293899410072304,-0.9303718379845264,-0.3747511919410583,-0.02265754546579971,0.0,0.0,1.0
197011290oti,0.9874456871175026,,,0.39903070598996665,0.6438059463856676,0.6011648883597869,1.021121179141018,1.5760444984035462,1.6384848918176893,-0.3240340853339378,1.0265171307015064,0.5524447889287116,-0.09476038640365647,0.6349530270907731,0.08936963384979087,0.4299826411936004,,,,0.04755403202981347,0.8677689102492235,0.7962256655741901,0.7715016198357874,0.26416645702108615,1.0,0.0,0.0
197012070oti,-0.8175978059184836,,,-0.533560866154768,-0.3188377667387133,-0.5646630669869924,-0.685721078200935,-0.4991384721827724,-0.24829110502852925,-0.8280647104038106,-0.6781396995952398,-0.34552341609762416,-0.9470152037864586,-0.9010335767939179,-0.5081467708372283,-0.6266524265240992,,,,-0.04385887169081801,-0.7572763985350355,-0.5875166092294603,-0.204717593831379,-0.10276055078282312,0.0,0.0,1.0
197012130oti,-0.5647484594733634,,,-0.4867440201635666,-0.4119506258950893,-0.1316412550010458,-0.2843685775680383,-0.3778513830270866,-0.2936882694908664,-0.3497023116106442,-0.34505312873968197,-0.47128927114332936,-0.8759939690045585,-0.8493092841301583,-0.5736639204739628,-0.8719179483122463,,,,-0.6532782298283605,-0.6301823843473017,-0.3263573529511871,-0.5861087450092821,-0.4677816594947066,0.0,0.0,1.0
197012200dal,-0.7144524634592845,,,-0.7323523968251009,-0.19982961539091898,-0.2725655133396675,-0.2898144717642215,-0.016999720749995496,0.05793828838605386,-0.5372778113250378,-0.3884742395708849,-0.8756748665979819,-0.8113349091008811,-1.1632878499653554,-0.6956266144131148,-1.197049763958018,,,,-0.8525114815271726,-0.8015663099300959,-0.30935882147745347,-0.8106065463715261,-0.7219546571352613,0.0,0.0,1.0
197009270chi,-1.2817518469848803,,,-1.8257058155119308,-1.4361920766152265,0.9675679600402033,-1.0178216079100026,-1.3031544986825623,-1.484490814233714,-0.4780434429941767,-1.114791002565551,-1.8547136766460879,-1.6374494862231592,-1.17089945156136,-1.2943525664780429,-0.6370523779780136,,,,-0.5009233902939749,-0.9726403188301006,-0.10537644379264831,-1.4720732825281373,-0.8734067053845297,0.0,0.0,1.0
197010040phi,-0.8562773093406835,,,-1.2077234484280706,-0.4907384297966384,-0.4980443266814622,-0.019589201749607214,-0.8512622794089578,-0.4473402107480081,-0.09302004884357935,-0.17878974799329422,-0.6096317116936052,-0.9551062305337638,-0.552456821885972,-1.2943525664780429,-1.0946502419502457,,,,-0.9579879088971319,-0.5778064649558148,-0.6357306257731414,0.13048021916038033,-1.0648252663662439,0.0,0.0,1.0
197010110nyg,-0.9981021552220826,,,-0.38374695898292327,0.13956400141575379,-0.9865817555886841,-1.122600612244569,-1.4753039155486976,-1.2155999170337164,-0.2213611802271118,-1.079212007508711,-1.1168873270446165,-0.47054362866738153,-0.7256207581950807,0.14702472553011725,-0.6197191255548231,,,,-0.3485685507595895,-1.0299404699592485,-0.6357306257731414,-0.6816539402319038,0.03811025167125221,0.0,0.0,1.0
197010180phi,-0.9508272065949495,,,-0.8987322648861402,-0.4907384297966384,-0.31484279084125405,-0.7544581645825792,-0.8189842637465575,-0.5913889056765784,-0.4780434429941767,-0.8048432187050011,-1.2321726941698465,-0.8809384853501339,-0.8987846945041893,-0.42952619127314684,-1.1908497928989537,,,,-0.6151895199447642,-1.092164852826058,-0.5031420802780181,-0.7815420988737355,-0.5042423377769379,0.0,0.0,1.0
197010250gnb,-0.563172627852459,,,-1.0841269750112983,-0.3016477004329208,-0.20492186933712903,-0.3942449388702322,-0.3089916162806326,-0.4934357931251506,-0.4780434429941767,-0.4792954139349135,-0.5266262473634398,-0.581300794808269,-1.0125781383644605,-0.08359564119118841,-0.7888916692051633,,,,-0.6837491977352377,-0.6567732357306719,-0.3175181165848455,-0.23693448610479206,-0.654642635691142,0.0,0.0,1.0
197011010dal,-0.9350688903859051,,,-0.8987322648861403,0.13956400141575379,-0.25377561222785133,-0.22631534543672455,-0.1303865962820173,-0.19765580620515302,-0.2213611802271118,-0.3087899222394411,-1.0707731801945248,-0.6386571844169427,-1.3028338792254428,-0.573663920473963,-1.3789155816905718,,,,-1.1103427484315176,-0.8553540719876255,-0.10537644379264831,-0.8901161843539874,-0.5999516182677951,0.0,0.0,1.0
197011080phi,0.8118530207881511,,,0.9993564340142883,1.6702984772172778,1.5956875114923452,1.1606916675403436,1.6756452324475246,1.2812441283948353,0.7320300814791294,1.134896223336189,0.7540294880162567,0.515534202535927,0.6455549007423508,0.55884680896102,0.48911379374585634,,,,0.02143605953820439,0.9865644021437607,2.0918051672693947,0.8135663226675652,0.0875926007685663,1.0,0.0,0.0
197011150phi,-0.6553587776753683,,,-0.6669888772296926,-0.7271018415012854,0.051560280839162316,-0.40401487305818506,-0.48006509929135416,-0.7498424700980056,-0.3817875944565274,-0.513369143816272,-0.78255976238145,-0.48043266135853213,-0.7256207581950807,-0.10521630057131083,-0.6331523961827957,,,,-0.9008548440717373,-0.5825068679781277,-0.3705535347828949,-0.42324761678890427,-0.8187156879611828,0.0,1.0,1.0
197011230phi,0.5252017449855354,,,0.6462236528235108,0.8749168378302116,1.456105388947425,0.7039523011553037,1.3364698932648413,0.8843099468138862,0.5486856080740828,0.7626851981261686,1.1273344863265249,0.15576177510549372,0.6651880000971254,0.05093290606290644,0.3717429130516797,,,,0.26085080737795346,0.6371358019544022,1.544614344591108,1.6085354361648763,0.54855974762249,1.0,0.0,0.0
197011290crd,-0.9130072476932432,,,-0.21895166109389375,-0.20710233575106193,-0.2049218693371292,-0.6771482505735614,-0.7608838355542368,-0.5280074799080073,-0.24702940650381827,-0.687022008151388,-0.9693220571243223,-1.0678412032128812,-0.8344666610179491,-1.2943525664780429,-1.204889727361738,,,,-0.2723911309923965,-1.0505327117712862,-0.2644826983867964,-0.8440807721103606,-0.21711449630436663,0.0,0.0,1.0
197012060clt,-0.8691704771480834,,,-0.5335608661547683,-0.31883776673871317,-0.6312818072925226,-0.8463650553625307,-0.8864746601315765,-0.8873434970752774,-0.758060456921884,-0.9274414691543577,-0.697667810225599,-0.8553169006503345,-0.595185585390817,-0.1936644525809024,-0.4659259040545135,,,,-0.7502313095320606,-0.7758338338439075,-0.6357306257731414,-0.5410998513920141,-0.7292212958138878,0.0,0.0,1.0
197012130was,-0.9587063646994718,,,-0.5382425507538883,-0.2543750180919912,0.2347618166793705,-0.5760506707156149,-0.6360755083262889,-0.8218668175622909,-0.8630668371447742,-0.6372114150718119,-0.5404604914184673,-0.8265488055488054,-0.7256207581950805,-0.21331959747192283,-0.9637841861551567,,,,-0.5771008100611679,-0.8620689334480724,0.027212101702474848,-0.3429027935335178,-0.5361454312738902,0.0,0.0,1.0
197012200phi,0.7619805475111763,,,0.3610010218617292,0.6728968278262394,0.06565270667302443,0.8616653970767716,1.1003162060254,1.431941224627801,0.4697064502996013,0.8525800554591315,0.6567337056512277,0.43011904104972465,0.8195343657938886,0.16919976079178128,0.42694265538399456,,,,0.20225279217242031,0.7653724382554526,0.4249777381878448,0.8350425153999225,0.1320666149370023,1.0,0.0,0.0
197009270den,-0.8090023607135505,,,-0.58974108134421,-2.381645723433815,-0.4980443266814622,-0.7289713797444415,-0.5930381541097552,-0.5625791666908643,-0.4780434429941767,-0.7288957484875153,-1.8547136766460879,-1.696783682370063,-1.3193256826834532,-1.2943525664780429,-1.3754489312059335,,,,-0.04385887169081801,-1.1714002180593328,-1.6964389897341274,-1.7847666487112628,-0.1624234788810197,0.0,0.0,1.0
197010030cle,-1.5181265901205452,,,0.33723246928158057,-0.4907384297966384,-0.4980443266814622,-1.1325121396816227,-0.657594185434556,-0.8506765565480049,-0.8630668371447742,-0.9711065994513888,-0.7479741522438811,-1.874786270810775,-1.0966863360003134,-1.726765754080491,-1.2662494409398328,,,,0.6417379062139175,-1.3701601172885651,-0.6357306257731414,-1.732651087680742,0.8220148347392249,0.0,0.0,1.0
