,attendance,away_first_downs,away_fourth_down_attempts,away_fourth_down_conversions,away_fumbles,away_fumbles_lost,away_interceptions,away_net_pass_yards,away_pass_attempts,away_pass_completions,away_pass_touchdowns,away_pass_yards,away_penalties,away_points,away_rush_attempts,away_rush_touchdowns,away_rush_yards,away_third_down_attempts,away_third_down_conversions,away_time_of_possession,away_times_sacked,away_total_yards,away_turnovers,away_yards_from_penalties,away_yards_lost_from_sacks,date,duration,home_first_downs,home_fourth_down_attempts,home_fourth_down_conversions,home_fumbles,home_fumbles_lost,home_interceptions,home_net_pass_yards,home_pass_attempts,home_pass_completions,home_pass_touchdowns,home_pass_yards,home_penalties,home_points,home_rush_attempts,home_rush_touchdowns,home_rush_yards,home_third_down_attempts,home_third_down_conversions,home_time_of_possession,home_times_sacked,home_total_yards,home_turnovers,home_yards_from_penalties,home_yards_lost_from_sacks,losing_abbr,losing_name,stadium,time,winner,winning_abbr,winning_name
197612040ram,,8,,,2,2,2,22,22,11,0,72,2,0,21,0,59,,,,6,81,4,10,50,"Saturday Dec 4, 1976",,30,,,0,0,1,359,31,18,1,369,8,59,41,7,210,,,,1,569,1,78,10,ATL,Atlanta Falcons,Los Angeles Memorial Coliseum,3:30pm,Home,RAM,Los Angeles Rams
197612050nyj,,29,,,4,3,0,188,25,17,3,191,8,37,49,1,238,,,,1,426,3,87,3,"Sunday Dec 5, 1976",,12,,,2,2,2,52,15,5,0,90,9,16,32,2,232,,,,6,284,4,89,38,NYJ,New York Jets,Shea Stadium,1:00pm,Away,WAS,Washington Redskins
197612050nyg,,16,,,5,3,2,163,31,15,0,209,5,10,24,1,111,,,,6,274,5,48,46,"Sunday Dec 5, 1976",,17,,,1,1,2,187,24,12,2,195,7,24,43,1,196,,,,1,383,3,65,8,DET,Detroit Lions,Giants Stadium,1:00pm,Home,NYG,New York Giants
197612050nwe,,14,,,2,1,0,118,31,18,0,136,6,6,30,0,118,,,,3,236,1,55,18,"Sunday Dec 5, 1976",,21,,,0,0,0,108,24,9,2,108,10,27,42,2,220,,,,0,328,0,85,0,NOR,New Orleans Saints,Schaefer Stadium,1:00pm,Home,NWE,New England Patriots
197612050cle,,9,,,3,1,3,117,29,17,1,152,5,10,23,0,58,,,,3,175,4,53,35,"Sunday Dec 5, 1976",,15,,,5,3,2,89,22,9,1,114,9,13,44,0,176,,,,4,265,5,89,25,OTI,Houston Oilers,Cleveland Municipal Stadium,1:00pm,Home,CLE,Cleveland Browns
197612050pit,,8,,,4,2,2,11,14,5,0,57,4,0,30,0,94,,,,5,105,4,30,46,"Sunday Dec 5, 1976",,26,,,3,1,0,163,15,12,2,163,5,42,58,4,222,,,,0,385,1,35,0,TAM,Tampa Bay Buccaneers,Three Rivers Stadium,1:00pm,Home,PIT,Pittsburgh Steelers
197612050phi,,22,,,2,1,0,248,40,23,1,259,9,26,35,2,117,,,,1,365,1,105,11,"Sunday Dec 5, 1976",,13,,,1,0,0,42,28,12,1,80,7,7,31,0,134,,,,5,176,0,58,38,PHI,Philadelphia Eagles,Veterans Stadium,1:00pm,Away,DAL,Dallas Cowboys
197612050min,,8,,,0,0,0,85,26,8,1,113,3,9,21,0,59,,,,4,144,0,30,28,"Sunday Dec 5, 1976",,29,,,3,2,1,195,32,23,0,195,7,20,48,2,218,,,,0,413,3,56,0,GNB,Green Bay Packers,Metropolitan Stadium,2:00pm,Home,MIN,Minnesota Vikings
197612050mia,,23,,,0,0,2,155,29,13,2,155,7,27,42,1,269,,,,0,424,2,38,0,"Sunday Dec 5, 1976",,19,,,0,0,1,207,22,11,2,219,6,45,29,3,218,,,,1,425,1,50,12,BUF,Buffalo Bills,Orange Bowl,4:00pm,Home,MIA,Miami Dolphins
197612050den,,13,,,3,2,1,129,29,17,1,177,6,16,30,1,59,,,,5,188,3,44,48,"Sunday Dec 5, 1976",,13,,,1,1,2,187,28,12,2,187,3,17,37,0,82,,,,0,269,3,37,0,KAN,Kansas City Chiefs,Mile High Stadium,4:00pm,Home,DEN,Denver Broncos
197612050sea,,23,,,0,0,1,250,28,14,4,270,8,34,48,1,259,,,,2,509,1,79,20,"Sunday Dec 5, 1976",,16,,,4,2,3,181,34,15,1,188,8,7,23,0,105,,,,1,286,5,58,7,SEA,Seattle Seahawks,Seattle Kingdome,4:00pm,Away,CHI,Chicago Bears
197612050sdg,,18,,,1,0,1,96,22,11,1,123,7,7,45,0,185,,,,3,281,1,59,27,"Sunday Dec 5, 1976",,19,,,2,0,0,97,21,12,0,129,6,13,39,2,170,,,,4,267,0,42,32,SFO,San Francisco 49ers,San Diego Stadium,4:00pm,Home,SDG,San Diego Chargers
197612060rai,,22,,,1,0,3,251,37,16,1,281,5,20,25,2,107,,,,3,358,3,66,30,"Monday Dec 6, 1976",,26,,,0,0,1,217,23,16,4,217,7,35,54,1,228,,,,0,445,1,55,0,CIN,Cincinnati Bengals,Oakland-Alameda County Coliseum,9:00pm,Home,RAI,Oakland Raiders
197612110mia,,26,,,3,3,0,181,25,16,3,184,3,29,46,1,226,,,,2,407,3,17,3,"Saturday Dec 11, 1976",,13,,,1,0,2,133,30,12,1,162,2,7,26,0,55,,,,3,188,2,10,29,MIA,Miami Dolphins,Orange Bowl,1:00pm,Away,MIN,Minnesota Vikings
197612110oti,,20,,,0,0,1,76,19,8,1,76,10,21,53,2,258,,,,0,334,1,80,0,"Saturday Dec 11, 1976",,9,,,2,1,1,65,29,13,0,95,6,0,26,0,93,,,,3,158,2,50,30,OTI,Houston Oilers,Houston Astrodome,4:00pm,Away,PIT,Pittsburgh Steelers
197612110det,,14,,,0,0,2,132,22,12,1,132,4,20,40,1,117,,,,0,249,2,30,0,"Saturday Dec 11, 1976",,11,,,2,0,3,122,21,12,1,165,10,17,29,1,91,,,,5,213,3,75,43,DET,Detroit Lions,Pontiac Silverdome,9:00pm,Away,RAM,Los Angeles Rams
197612120atl,,24,,,0,0,1,154,26,16,0,165,2,24,43,3,196,,,,1,350,1,30,11,"Sunday Dec 12, 1976",,16,,,2,0,1,108,24,10,0,119,7,20,27,2,145,,,,1,253,1,69,11,ATL,Atlanta Falcons,Atlanta-Fulton County Stadium,1:00pm,Away,GNB,Green Bay Packers
197612120tam,,13,,,0,0,1,40,14,4,0,40,8,31,39,3,260,,,,0,300,1,69,0,"Sunday Dec 12, 1976",,14,,,2,2,1,133,18,12,1,145,3,14,45,1,135,,,,1,268,3,20,12,TAM,Tampa Bay Buccaneers,Tampa Stadium,1:00pm,Away,NWE,New England Patriots
197612120phi,,20,,,4,2,1,226,49,24,1,237,5,10,21,0,71,,,,1,297,3,30,11,"Sunday Dec 12, 1976",,25,,,1,0,0,142,20,12,0,142,6,27,54,3,270,,,,0,412,0,60,0,SEA,Seattle Seahawks,Veterans Stadium,1:00pm,Home,PHI,Philadelphia Eagles
197612120nyj,,14,,,5,2,0,200,25,11,2,200,7,42,40,2,144,,,,0,344,2,55,0,"Sunday Dec 12, 1976",,6,,,6,1,6,8,28,7,0,43,8,3,32,0,64,,,,4,72,7,75,35,NYJ,New York Jets,Shea Stadium,1:00pm,Away,CIN,Cincinnati Bengals
197612120nyg,,23,,,3,2,1,70,14,9,0,82,4,17,53,2,230,,,,1,300,3,20,12,"Sunday Dec 12, 1976",,16,,,0,0,2,67,22,8,0,87,8,14,39,2,183,,,,2,250,2,66,20,NYG,New York Giants,Giants Stadium,1:00pm,Away,CRD,St. Louis Cardinals
197612120nor,,22,,,3,1,1,148,28,14,1,154,10,27,42,2,212,,,,1,360,2,88,6,"Sunday Dec 12, 1976",,11,,,2,1,0,245,33,18,1,281,10,7,20,0,54,,,,5,299,1,107,36,NOR,New Orleans Saints,Louisiana Superdome,2:00pm,Away,SFO,San Francisco 49ers
197612120kan,,16,,,6,3,3,114,25,11,1,125,8,14,29,1,157,,,,2,271,6,104,11,"Sunday Dec 12, 1976",,26,,,3,2,1,188,35,18,1,237,11,39,44,4,198,,,,4,386,3,90,49,CLE,Cleveland Browns,Arrowhead Stadium,2:00pm,Home,KAN,Kansas City Chiefs
197612120clt,,21,,,5,4,1,84,24,11,1,120,9,20,46,1,271,,,,4,355,5,94,36,"Sunday Dec 12, 1976",,25,,,0,0,2,263,23,15,3,267,5,58,38,3,133,,,,1,396,2,26,4,BUF,Buffalo Bills,Memorial Stadium (Baltimore),2:00pm,Home,CLT,Baltimore Colts
197612120chi,,26,,,2,1,5,97,25,8,1,107,6,28,59,3,356,,,,2,453,6,35,10,"Sunday Dec 12, 1976",,5,,,4,2,2,56,17,2,0,64,5,14,31,1,116,,,,1,172,4,47,8,CHI,Chicago Bears,Soldier Field,2:00pm,Away,DEN,Denver Broncos
197612120dal,,24,,,2,2,2,175,30,14,1,199,7,27,47,2,184,,,,3,359,4,64,24,"Sunday Dec 12, 1976",,10,,,2,2,2,54,22,5,1,91,4,14,36,1,149,,,,5,203,4,25,37,DAL,Dallas Cowboys,Texas Stadium,4:00pm,Away,WAS,Washington Redskins
197612120rai,,11,,,0,0,2,82,25,10,0,82,6,0,27,0,125,,,,0,207,2,61,0,"Sunday Dec 12, 1976",,25,,,0,0,0,158,27,16,3,184,7,24,45,0,193,,,,2,351,0,55,26,SDG,San Diego Chargers,Oakland-Alameda County Coliseum,4:00pm,Home,RAI,Oakland Raiders
197612180min,,19,,,0,0,2,290,49,26,2,298,7,20,18,0,75,,,,1,365,2,57,8,"Saturday Dec 18, 1976",,21,,,2,0,2,163,22,12,3,170,5,35,46,2,221,,,,1,384,2,30,7,WAS,Washington Redskins,Metropolitan Stadium,1:00pm,Home,MIN,Minnesota Vikings
197612180rai,,23,,,1,1,2,167,24,12,1,167,10,21,49,2,164,,,,0,331,3,83,0,"Saturday Dec 18, 1976",,20,,,1,1,0,201,32,19,1,233,11,24,24,2,81,,,,4,282,1,93,32,NWE,New England Patriots,Oakland-Alameda County Coliseum,4:00pm,Home,RAI,Oakland Raiders
197612190clt,,29,,,2,1,0,301,24,19,3,308,12,40,40,2,225,,,,1,526,1,88,7,"Sunday Dec 19, 1976",,12,,,0,0,2,99,25,11,1,144,7,14,23,1,71,,,,5,170,2,59,45,CLT,Baltimore Colts,Memorial Stadium (Baltimore),2:00pm,Away,PIT,Pittsburgh Steelers
197612190dal,,17,,,0,0,3,130,21,10,0,152,8,14,49,2,120,,,,3,250,3,94,22,"Sunday Dec 19, 1976",,14,,,3,1,3,126,37,15,0,150,6,12,28,1,85,,,,4,211,4,34,24,DAL,Dallas Cowboys,Texas Stadium,5:30pm,Away,RAM,Los Angeles Rams
197612260min,,21,,,4,2,2,143,22,9,1,161,3,13,46,1,193,,,,3,336,4,33,18,"Sunday Dec 26, 1976",,13,,,1,1,1,109,27,12,0,143,4,24,29,2,158,,,,4,267,2,32,34,RAM,Los Angeles Rams,Metropolitan Stadium,1:00pm,Home,MIN,Minnesota Vikings
197612260rai,,13,,,1,0,1,165,35,14,0,176,5,7,21,1,72,,,,3,237,1,29,11,"Sunday Dec 26, 1976",,15,,,2,0,0,63,16,10,2,88,7,24,51,1,157,,,,2,220,0,34,25,PIT,Pittsburgh Steelers,Oakland-Alameda County Coliseum,4:00pm,Home,RAI,Oakland Raiders
197701090min,,21,,,0,0,0,163,19,12,1,180,4,32,52,2,266,,,,2,429,0,30,17,"Sunday Jan 9, 1977",,20,,,1,1,2,282,44,24,2,286,2,14,26,0,71,,,,1,353,3,25,4,MIN,Minnesota Vikings,Rose Bowl,3:50pm,Away,RAI,Oakland Raiders
