,attendance,away_first_downs,away_fourth_down_attempts,away_fourth_down_conversions,away_fumbles,away_fumbles_lost,away_interceptions,away_net_pass_yards,away_pass_attempts,away_pass_completions,away_pass_touchdowns,away_pass_yards,away_penalties,away_points,away_rush_attempts,away_rush_touchdowns,away_rush_yards,away_third_down_attempts,away_third_down_conversions,away_time_of_possession,away_times_sacked,away_total_yards,away_turnovers,away_yards_from_penalties,away_yards_lost_from_sacks,date,duration,home_first_downs,home_fourth_down_attempts,home_fourth_down_conversions,home_fumbles,home_fumbles_lost,home_interceptions,home_net_pass_yards,home_pass_attempts,home_pass_completions,home_pass_touchdowns,home_pass_yards,home_penalties,home_points,home_rush_attempts,home_rush_touchdowns,home_rush_yards,home_third_down_attempts,home_third_down_conversions,home_time_of_possession,home_times_sacked,home_total_yards,home_turnovers,home_yards_from_penalties,home_yards_lost_from_sacks,losing_abbr,losing_name,stadium,time,winner,winning_abbr,winning_name
197511020crd,,17,,,2,1,2,152,34,14,1,173,11,17,32,0,122,,,,2,274,3,107,21,"Sunday Nov 2, 1975",,18,,,3,2,1,158,32,20,0,158,6,24,44,2,115,,,,0,273,3,69,0,NWE,New England Patriots,Civic Center Busch Memorial Stadium,2:00pm,Home,CRD,St. Louis Cardinals
197511020clt,,17,,,0,0,2,153,44,17,0,188,6,7,29,1,125,,,,4,278,2,60,35,"Sunday Nov 2, 1975",,15,,,0,0,1,111,26,16,2,153,5,21,33,1,117,,,,5,228,1,45,42,CLE,Cleveland Browns,Memorial Stadium (Baltimore),2:00pm,Home,CLT,Baltimore Colts
197511020chi,,20,,,1,1,0,316,23,15,4,316,6,46,41,1,123,,,,0,439,1,54,0,"Sunday Nov 2, 1975",,16,,,1,0,2,190,31,19,0,217,5,13,24,1,93,,,,3,283,2,36,27,CHI,Chicago Bears,Soldier Field,2:00pm,Away,MIA,Miami Dolphins
197511020den,,21,,,3,2,2,144,17,11,2,166,14,42,48,4,184,,,,2,328,4,115,22,"Sunday Nov 2, 1975",,24,,,0,0,3,177,35,13,2,213,6,17,35,0,150,,,,5,327,3,32,36,DEN,Denver Broncos,Mile High Stadium,4:00pm,Away,RAI,Oakland Raiders
197511020was,,22,,,2,2,1,213,30,18,2,238,9,24,43,0,172,,,,4,385,3,82,25,"Sunday Nov 2, 1975",,29,,,3,2,4,301,39,21,3,301,3,30,32,1,102,,,,0,403,6,27,0,DAL,Dallas Cowboys,Robert F. Kennedy Memorial Stadium,4:00pm,Home,WAS,Washington Redskins
197511020sfo,,17,,,1,0,0,112,15,9,2,141,8,28,41,1,174,,,,3,286,0,49,29,"Sunday Nov 2, 1975",,19,,,2,1,2,168,32,14,1,177,4,17,32,1,128,,,,2,296,3,40,9,SFO,San Francisco 49ers,Candlestick Park,4:00pm,Away,DET,Detroit Lions
197511030phi,,20,,,0,0,0,207,20,10,3,207,6,42,47,1,208,,,,0,415,0,60,0,"Monday Nov 3, 1975",,15,,,3,0,4,168,38,16,0,201,4,3,25,0,97,,,,4,265,4,30,33,PHI,Philadelphia Eagles,Veterans Stadium,9:00pm,Away,RAM,Los Angeles Rams
197511090pit,,18,,,1,1,2,206,35,16,0,231,4,17,29,2,92,,,,4,298,3,20,25,"Sunday Nov 9, 1975",,22,,,4,1,1,169,28,17,3,219,3,24,40,0,183,,,,5,352,2,38,50,OTI,Houston Oilers,Three Rivers Stadium,1:00pm,Home,PIT,Pittsburgh Steelers
197511090phi,,23,,,1,1,1,208,30,19,1,208,6,24,34,2,153,,,,0,361,2,50,0,"Sunday Nov 9, 1975",,17,,,2,1,1,239,30,22,2,239,3,23,34,0,87,,,,0,326,2,25,0,PHI,Philadelphia Eagles,Veterans Stadium,1:00pm,Away,CRD,St. Louis Cardinals
197511090nyg,,20,,,2,1,3,230,23,13,1,247,7,21,37,2,147,,,,2,377,4,40,17,"Sunday Nov 9, 1975",,15,,,0,0,1,156,30,14,1,182,6,13,34,0,117,,,,5,273,1,55,26,NYG,New York Giants,Shea Stadium,1:00pm,Away,WAS,Washington Redskins
197511090det,,13,,,0,0,1,74,32,10,1,95,4,10,31,0,126,,,,2,200,1,29,21,"Sunday Nov 9, 1975",,15,,,2,1,1,154,19,11,1,163,4,21,41,1,128,,,,1,282,2,37,9,CLE,Cleveland Browns,Pontiac Silverdome,1:00pm,Home,DET,Detroit Lions
197511090buf,,25,,,2,2,1,299,23,15,3,321,7,42,46,3,199,,,,2,498,3,60,22,"Sunday Nov 9, 1975",,20,,,1,1,2,239,31,14,4,267,7,35,27,1,179,,,,4,418,3,55,28,BUF,Buffalo Bills,Rich Stadium,1:00pm,Away,CLT,Baltimore Colts
197511090min,,6,,,3,3,5,17,26,5,0,43,2,0,15,0,43,,,,3,60,8,9,26,"Sunday Nov 9, 1975",,23,,,2,0,0,59,23,12,2,59,6,38,63,3,220,,,,0,279,0,50,0,ATL,Atlanta Falcons,Metropolitan Stadium,2:00pm,Home,MIN,Minnesota Vikings
197511090chi,,13,,,4,2,1,268,42,21,2,285,9,14,23,0,41,,,,2,309,3,94,17,"Sunday Nov 9, 1975",,15,,,3,2,1,113,16,10,1,122,7,27,47,1,148,,,,2,261,3,75,9,GNB,Green Bay Packers,Soldier Field,2:00pm,Home,CHI,Chicago Bears
197511090mia,,15,,,0,0,2,122,28,11,1,140,6,7,35,0,147,,,,3,269,2,45,18,"Sunday Nov 9, 1975",,14,,,2,2,0,214,15,9,2,223,6,27,35,1,128,,,,1,342,2,40,9,NYJ,New York Jets,Orange Bowl,4:00pm,Home,MIA,Miami Dolphins
197511090den,,20,,,2,1,0,181,27,18,0,191,7,17,45,2,163,,,,2,344,1,67,10,"Sunday Nov 9, 1975",,19,,,2,2,0,213,40,21,1,230,7,16,26,1,92,,,,2,305,2,60,17,DEN,Denver Broncos,Mile High Stadium,4:00pm,Away,CIN,Cincinnati Bengals
197511090sdg,,24,,,5,2,1,224,28,17,1,245,9,33,39,1,120,,,,2,344,3,76,21,"Sunday Nov 9, 1975",,18,,,3,0,2,279,42,25,1,329,14,19,23,0,79,,,,7,358,2,120,50,SDG,San Diego Chargers,San Diego Stadium,4:00pm,Away,NWE,New England Patriots
197511090ram,,19,,,2,2,0,290,38,19,3,290,13,24,28,0,104,,,,0,394,2,85,0,"Sunday Nov 9, 1975",,25,,,2,1,2,211,35,22,0,233,8,23,37,3,132,,,,3,343,3,50,22,RAM,Los Angeles Rams,Los Angeles Memorial Coliseum,4:00pm,Away,SFO,San Francisco 49ers
197511090rai,,10,,,4,2,3,45,16,6,1,74,2,10,30,0,95,,,,4,140,5,10,29,"Sunday Nov 9, 1975",,34,,,5,3,1,263,27,20,3,270,4,48,53,4,260,,,,1,523,4,38,7,NOR,New Orleans Saints,Oakland-Alameda County Coliseum,4:00pm,Home,RAI,Oakland Raiders
197511100dal,,21,,,7,3,0,132,28,13,1,145,4,34,45,2,164,,,,2,296,3,25,13,"Monday Nov 10, 1975",,26,,,5,5,2,232,31,17,2,243,6,31,40,2,204,,,,1,436,7,53,11,DAL,Dallas Cowboys,Texas Stadium,9:00pm,Away,KAN,Kansas City Chiefs
197511160pit,,12,,,2,0,2,123,28,13,0,167,3,3,25,0,78,,,,6,201,2,25,44,"Sunday Nov 16, 1975",,23,,,3,1,1,181,24,16,2,204,4,28,39,2,239,,,,2,420,2,74,23,KAN,Kansas City Chiefs,Three Rivers Stadium,1:00pm,Home,PIT,Pittsburgh Steelers
197511160nyg,,14,,,2,1,0,110,25,12,1,112,6,13,38,0,184,,,,1,294,1,63,2,"Sunday Nov 16, 1975",,15,,,3,2,1,81,23,9,0,92,7,10,38,1,129,,,,2,210,3,58,11,NYG,New York Giants,Shea Stadium,1:00pm,Away,PHI,Philadelphia Eagles
197511160nwe,,16,,,2,2,0,165,20,11,3,198,10,34,41,1,171,,,,5,336,2,60,33,"Sunday Nov 16, 1975",,20,,,4,2,2,225,30,12,3,264,5,31,29,1,99,,,,6,324,4,35,39,NWE,New England Patriots,Schaefer Stadium,1:00pm,Away,DAL,Dallas Cowboys
197511160det,,20,,,1,0,2,150,30,17,1,182,7,10,35,0,127,,,,3,277,2,65,32,"Sunday Nov 16, 1975",,17,,,3,1,2,104,21,8,1,104,3,13,48,0,166,,,,0,270,3,15,0,GNB,Green Bay Packers,Pontiac Silverdome,1:00pm,Home,DET,Detroit Lions
197511160atl,,18,,,1,0,2,235,37,19,1,242,6,16,38,0,96,,,,1,331,2,64,7,"Sunday Nov 16, 1975",,15,,,3,1,1,106,28,13,1,136,8,7,28,0,99,,,,4,205,2,60,30,ATL,Atlanta Falcons,Atlanta Stadium,1:00pm,Away,RAM,Los Angeles Rams
197511160oti,,23,,,1,0,2,236,29,21,1,257,5,19,38,2,114,,,,3,350,2,35,21,"Sunday Nov 16, 1975",,15,,,1,0,0,70,22,11,0,111,10,20,31,1,169,,,,4,239,0,90,41,MIA,Miami Dolphins,Houston Astrodome,2:00pm,Home,OTI,Houston Oilers
197511160nor,,23,,,6,3,2,310,39,25,3,310,6,20,40,0,160,,,,0,470,5,50,0,"Sunday Nov 16, 1975",,6,,,1,0,0,-7,18,5,1,62,4,7,27,0,67,,,,8,60,0,25,69,NOR,New Orleans Saints,Louisiana Superdome,2:00pm,Away,MIN,Minnesota Vikings
197511160clt,,19,,,2,1,3,237,41,15,1,280,4,19,26,1,82,,,,5,319,4,22,43,"Sunday Nov 16, 1975",,26,,,3,2,1,277,22,16,3,277,4,52,42,3,225,,,,0,502,3,50,0,NYJ,New York Jets,Memorial Stadium (Baltimore),2:00pm,Home,CLT,Baltimore Colts
197511160crd,,16,,,4,2,3,252,27,14,2,252,8,17,38,0,145,,,,0,397,5,97,0,"Sunday Nov 16, 1975",,31,,,4,2,2,197,37,19,2,215,3,20,47,0,230,,,,2,427,4,31,18,WAS,Washington Redskins,Civic Center Busch Memorial Stadium,4:00pm,Home,CRD,St. Louis Cardinals
197511160sfo,,11,,,3,2,0,44,20,10,0,73,6,3,37,0,156,,,,2,200,2,53,29,"Sunday Nov 16, 1975",,21,,,1,1,2,102,22,11,1,124,5,31,42,2,233,,,,3,335,3,33,22,CHI,Chicago Bears,Candlestick Park,4:00pm,Home,SFO,San Francisco 49ers
197511160sdg,,22,,,1,0,2,225,36,24,2,225,8,27,33,1,112,,,,0,337,2,58,0,"Sunday Nov 16, 1975",,17,,,3,1,1,202,25,14,0,215,2,17,29,2,105,,,,2,307,2,24,13,SDG,San Diego Chargers,San Diego Stadium,4:00pm,Away,DEN,Denver Broncos
197511160rai,,16,,,1,1,3,95,30,14,0,116,4,17,30,2,135,,,,2,230,4,40,21,"Sunday Nov 16, 1975",,22,,,0,0,1,210,25,16,4,220,7,38,46,1,217,,,,1,427,1,69,10,CLE,Cleveland Browns,Oakland-Alameda County Coliseum,4:00pm,Home,RAI,Oakland Raiders
197511170cin,,20,,,2,2,0,93,18,9,1,106,7,24,28,2,242,,,,1,335,2,78,13,"Monday Nov 17, 1975",,34,,,2,1,0,441,46,30,2,447,6,33,38,2,112,,,,1,553,1,68,6,BUF,Buffalo Bills,Riverfront Stadium,9:00pm,Home,CIN,Cincinnati Bengals
197511230mia,,14,,,2,0,0,42,14,6,0,66,6,33,43,4,180,,,,4,222,0,62,24,"Sunday Nov 23, 1975",,15,,,2,2,3,39,21,8,1,76,4,17,38,1,128,,,,4,167,5,20,37,MIA,Miami Dolphins,Orange Bowl,1:00pm,Away,CLT,Baltimore Colts
197511230cle,,17,,,3,2,1,328,31,17,2,360,5,23,28,1,74,,,,4,402,3,50,32,"Sunday Nov 23, 1975",,24,,,5,2,0,273,36,23,2,298,10,35,33,1,166,,,,2,439,2,109,25,CIN,Cincinnati Bengals,Cleveland Municipal Stadium,1:00pm,Home,CLE,Cleveland Browns
197511230buf,,28,,,2,2,3,360,46,25,2,365,11,31,31,2,138,,,,1,498,5,67,5,"Sunday Nov 23, 1975",,23,,,2,0,1,263,32,16,4,276,8,45,40,2,153,,,,2,416,1,65,13,NWE,New England Patriots,Rich Stadium,1:00pm,Home,BUF,Buffalo Bills
197511230atl,,17,,,2,1,5,131,32,13,1,169,5,21,27,1,102,,,,4,233,6,52,38,"Sunday Nov 23, 1975",,20,,,2,1,3,129,25,12,2,158,6,35,42,2,148,,,,3,277,4,41,29,DEN,Denver Broncos,Atlanta Stadium,1:00pm,Home,ATL,Atlanta Falcons
197511230nyj,,23,,,4,3,0,267,17,14,2,287,10,37,43,2,209,,,,2,476,3,83,20,"Sunday Nov 23, 1975",,22,,,2,0,3,166,41,14,0,190,8,6,27,0,157,,,,2,323,3,94,24,NYJ,New York Jets,Shea Stadium,1:00pm,Away,CRD,St. Louis Cardinals
197511230nor,,11,,,4,2,0,138,22,13,1,142,7,16,31,1,90,,,,1,228,2,65,4,"Sunday Nov 23, 1975",,18,,,2,0,2,176,52,25,0,207,5,6,24,0,104,,,,4,280,2,35,31,NOR,New Orleans Saints,Louisiana Superdome,2:00pm,Away,SFO,San Francisco 49ers
197511230min,,13,,,1,1,1,147,23,15,2,174,7,13,24,0,81,,,,4,228,2,62,27,"Sunday Nov 23, 1975",,25,,,2,0,2,191,32,24,1,201,3,28,43,3,162,,,,1,353,2,45,10,SDG,San Diego Chargers,Metropolitan Stadium,2:00pm,Home,MIN,Minnesota Vikings
197511230kan,,21,,,1,1,1,138,26,10,1,139,9,21,49,1,228,,,,1,366,2,94,1,"Sunday Nov 23, 1975",,20,,,2,1,1,169,25,17,1,217,11,24,40,2,251,,,,5,420,2,105,48,DET,Detroit Lions,Arrowhead Stadium,2:00pm,Home,KAN,Kansas City Chiefs
197511230gnb,,17,,,5,4,1,260,37,16,1,290,4,14,34,1,119,,,,4,379,5,21,30,"Sunday Nov 23, 1975",,26,,,1,0,1,298,30,19,3,298,7,40,40,2,210,,,,0,508,1,65,0,NYG,New York Giants,Milwaukee County Stadium,2:00pm,Home,GNB,Green Bay Packers
197511230dal,,23,,,0,0,2,216,42,21,0,237,4,17,29,2,111,,,,3,327,2,46,21,"Sunday Nov 23, 1975",,22,,,1,0,2,146,15,11,0,155,7,27,48,3,205,,,,2,351,2,60,9,PHI,Philadelphia Eagles,Texas Stadium,2:00pm,Home,DAL,Dallas Cowboys
197511230was,,26,,,3,3,2,216,32,20,0,243,8,26,51,3,190,,,,3,406,5,80,27,"Sunday Nov 23, 1975",,19,,,0,0,2,215,40,19,2,244,6,23,26,1,122,,,,4,337,2,73,29,WAS,Washington Redskins,Robert F. Kennedy Memorial Stadium,4:00pm,Away,RAI,Oakland Raiders
197511230ram,,12,,,2,1,2,111,30,16,1,157,6,10,33,0,105,,,,4,216,3,40,46,"Sunday Nov 23, 1975",,17,,,0,0,1,141,23,10,1,141,6,38,38,4,199,,,,0,340,1,47,0,CHI,Chicago Bears,Los Angeles Memorial Coliseum,4:00pm,Home,RAM,Los Angeles Rams
197511240oti,,22,,,5,3,2,139,16,13,1,168,8,32,45,3,228,,,,3,367,5,70,29,"Monday Nov 24, 1975",,13,,,3,2,2,131,32,17,1,172,3,9,23,0,126,,,,4,257,4,30,41,OTI,Houston Oilers,Houston Astrodome,9:00pm,Away,PIT,Pittsburgh Steelers
197511270det,,20,,,3,1,0,143,24,11,3,157,3,20,40,0,177,,,,1,320,1,20,14,"Thursday Nov 27, 1975",,12,,,1,0,2,93,26,11,0,117,10,0,29,0,121,,,,3,214,2,63,24,DET,Detroit Lions,Pontiac Silverdome,12:30pm,Away,RAM,Los Angeles Rams
197511270crd,,25,,,1,1,2,128,22,11,0,128,6,32,59,4,264,,,,0,392,3,40,0,"Thursday Nov 27, 1975",,16,,,6,3,4,156,31,13,1,167,4,14,21,1,54,,,,2,210,7,17,11,CRD,St. Louis Cardinals,Civic Center Busch Memorial Stadium,3:30pm,Away,BUF,Buffalo Bills
197511300nyj,,21,,,1,0,0,113,23,9,2,120,7,20,39,0,213,,,,2,326,0,41,7,"Sunday Nov 30, 1975",,16,,,0,0,4,129,21,8,1,138,11,7,41,0,141,,,,1,270,4,77,9,NYJ,New York Jets,Shea Stadium,1:00pm,Away,PIT,Pittsburgh Steelers
197511300cle,,18,,,1,0,0,60,10,6,0,92,3,16,51,2,177,,,,3,237,0,25,32,"Sunday Nov 30, 1975",,19,,,1,0,1,150,29,17,1,162,4,17,29,1,99,,,,1,249,1,30,12,NOR,New Orleans Saints,Cleveland Municipal Stadium,1:00pm,Home,CLE,Cleveland Browns
197511300cin,,20,,,3,2,1,107,34,10,1,107,5,19,39,1,206,,,,0,313,3,38,0,"Sunday Nov 30, 1975",,18,,,3,1,0,154,23,13,2,162,8,23,35,1,135,,,,1,289,1,58,8,OTI,Houston Oilers,Riverfront Stadium,1:00pm,Home,CIN,Cincinnati Bengals
197511300phi,,23,,,6,4,3,323,49,28,1,323,7,17,25,1,82,,,,0,405,7,50,0,"Sunday Nov 30, 1975",,18,,,1,1,1,211,36,23,3,241,7,27,38,0,66,,,,5,277,2,63,30,SFO,San Francisco 49ers,Veterans Stadium,1:00pm,Home,PHI,Philadelphia Eagles
197511300gnb,,11,,,5,3,3,44,25,9,0,109,8,7,25,1,88,,,,4,132,6,60,65,"Sunday Nov 30, 1975",,22,,,5,2,2,116,21,12,1,141,5,28,52,3,193,,,,2,309,4,39,25,CHI,Chicago Bears,Lambeau Field,2:00pm,Home,GNB,Green Bay Packers
197511300dal,,11,,,2,0,3,84,24,8,0,102,3,3,28,0,74,,,,4,158,3,34,18,"Sunday Nov 30, 1975",,19,,,1,0,2,208,23,13,1,213,5,14,44,1,181,,,,2,389,2,38,5,NYG,New York Giants,Texas Stadium,2:00pm,Home,DAL,Dallas Cowboys
197511300clt,,18,,,1,0,2,263,36,25,2,307,5,14,21,0,66,,,,7,329,2,39,44,"Sunday Nov 30, 1975",,19,,,3,1,0,207,17,16,1,211,5,28,38,2,216,,,,1,423,1,45,4,KAN,Kansas City Chiefs,Memorial Stadium (Baltimore),2:00pm,Home,CLT,Baltimore Colts
197511300den,,3,,,6,1,1,64,24,8,0,72,8,10,17,0,59,,,,1,123,2,98,8,"Sunday Nov 30, 1975",,24,,,2,0,6,8,20,8,1,46,5,13,60,0,328,,,,6,336,6,40,38,SDG,San Diego Chargers,Mile High Stadium,4:00pm,Home,DEN,Denver Broncos
197511300was,,28,,,0,0,0,345,38,27,1,357,10,30,33,3,163,,,,1,508,0,70,12,"Sunday Nov 30, 1975",,21,,,2,0,0,228,25,13,3,233,6,31,26,1,145,,,,1,373,0,60,5,MIN,Minnesota Vikings,Robert F. Kennedy Memorial Stadium,4:00pm,Home,WAS,Washington Redskins
197511300rai,,20,,,2,0,1,170,26,12,1,198,2,34,43,3,150,,,,3,320,1,20,28,"Sunday Nov 30, 1975",,33,,,1,1,2,248,33,18,4,264,7,37,62,0,286,,,,2,534,3,67,16,ATL,Atlanta Falcons,Oakland-Alameda County Coliseum,4:00pm,Home,RAI,Oakland Raiders
197512010mia,,15,,,2,1,0,172,32,15,0,188,3,7,21,1,72,,,,2,244,1,32,16,"Monday Dec 1, 1975",,16,,,2,1,0,129,20,15,1,140,7,20,48,1,199,,,,2,328,1,50,11,NWE,New England Patriots,Orange Bowl,9:00pm,Home,MIA,Miami Dolphins
197512070nyg,,15,,,1,0,0,75,18,11,0,92,8,21,39,2,148,,,,2,223,0,70,17,"Sunday Dec 7, 1975",,14,,,4,1,3,133,28,12,0,195,4,0,29,0,93,,,,8,226,4,43,62,NYG,New York Giants,Shea Stadium,1:00pm,Away,CLT,Baltimore Colts
197512070nwe,,21,,,4,1,0,156,18,14,0,160,9,30,53,3,205,,,,1,361,1,70,4,"Sunday Dec 7, 1975",,21,,,4,1,4,261,30,15,2,273,6,28,29,2,163,,,,2,424,5,31,12,NWE,New England Patriots,Schaefer Stadium,1:00pm,Away,NYJ,New York Jets
197512070atl,,22,,,2,1,1,314,38,25,3,320,3,30,30,0,91,,,,1,405,2,27,6,"Sunday Dec 7, 1975",,16,,,1,0,3,261,26,14,3,281,5,27,30,0,127,,,,2,388,3,47,20,ATL,Atlanta Falcons,Atlanta Stadium,1:00pm,Away,WAS,Washington Redskins
197512070pit,,15,,,2,1,3,115,37,14,0,145,4,17,32,1,122,,,,3,237,4,41,30,"Sunday Dec 7, 1975",,17,,,2,2,0,98,25,11,2,135,7,31,39,2,160,,,,4,258,2,40,37,CLE,Cleveland Browns,Three Rivers Stadium,1:00pm,Home,PIT,Pittsburgh Steelers
197512070phi,,34,,,6,4,2,226,37,21,1,234,6,31,48,3,258,,,,1,484,6,64,8,"Sunday Dec 7, 1975",,13,,,3,1,4,107,41,13,0,121,8,0,24,0,118,,,,2,225,5,85,14,PHI,Philadelphia Eagles,Veterans Stadium,1:00pm,Away,CIN,Cincinnati Bengals
197512070nor,,14,,,4,2,2,100,18,11,0,115,3,14,38,0,132,,,,2,232,4,20,15,"Sunday Dec 7, 1975",,12,,,2,1,2,142,23,14,1,165,5,7,30,0,76,,,,3,218,3,30,23,NOR,New Orleans Saints,Louisiana Superdome,2:00pm,Away,RAM,Los Angeles Rams
197512070min,,6,,,2,0,3,71,30,11,0,93,5,3,20,0,51,,,,3,122,3,45,22,"Sunday Dec 7, 1975",,19,,,3,0,0,226,36,23,3,235,7,24,42,0,161,,,,1,387,0,41,9,GNB,Green Bay Packers,Metropolitan Stadium,2:00pm,Home,MIN,Minnesota Vikings
197512070kan,,21,,,2,1,3,165,18,8,0,168,8,28,50,4,247,,,,1,412,4,40,3,"Sunday Dec 7, 1975",,17,,,6,3,0,169,30,17,1,198,4,20,30,1,63,,,,4,232,3,30,29,KAN,Kansas City Chiefs,Arrowhead Stadium,2:00pm,Away,SDG,San Diego Chargers
197512070crd,,28,,,0,0,3,255,41,25,0,268,5,17,25,2,118,,,,3,373,3,22,13,"Sunday Dec 7, 1975",,22,,,1,0,1,199,18,11,3,199,7,31,43,1,169,,,,0,368,1,67,0,DAL,Dallas Cowboys,Civic Center Busch Memorial Stadium,2:00pm,Home,CRD,St. Louis Cardinals
197512070chi,,19,,,3,2,1,192,34,14,2,220,6,21,39,1,153,,,,2,345,3,77,28,"Sunday Dec 7, 1975",,15,,,3,2,2,173,19,11,0,204,8,25,42,3,140,,,,3,313,4,45,31,DET,Detroit Lions,Soldier Field,2:00pm,Home,CHI,Chicago Bears
197512070mia,,21,,,0,0,2,255,41,20,2,279,7,21,29,1,130,,,,3,385,2,99,24,"Sunday Dec 7, 1975",,19,,,0,0,0,99,15,12,2,99,7,31,44,2,197,,,,0,296,0,75,0,BUF,Buffalo Bills,Orange Bowl,4:00pm,Home,MIA,Miami Dolphins
197512070sfo,,23,,,4,3,0,109,23,11,0,118,5,27,51,3,170,,,,2,279,3,46,9,"Sunday Dec 7, 1975",,11,,,3,2,1,195,32,18,0,221,4,13,25,1,5,,,,3,200,3,45,26,SFO,San Francisco 49ers,Candlestick Park,4:00pm,Away,OTI,Houston Oilers
197512080rai,,18,,,1,0,4,107,27,11,0,181,7,10,42,1,147,,,,10,254,4,99,74,"Monday Dec 8, 1975",,16,,,2,1,2,78,16,7,0,85,6,17,40,2,100,,,,1,178,3,64,7,DEN,Denver Broncos,Oakland-Alameda County Coliseum,9:00pm,Home,RAI,Oakland Raiders
197512130pit,,16,,,1,1,1,194,33,19,1,236,8,14,26,1,123,,,,4,317,2,45,42,"Saturday Dec 13, 1975",,21,,,2,0,1,128,23,13,1,149,7,35,38,3,191,,,,1,319,1,48,21,CIN,Cincinnati Bengals,Three Rivers Stadium,12:30pm,Home,PIT,Pittsburgh Steelers
197512130dal,,12,,,3,2,2,141,33,14,1,160,6,10,27,0,81,,,,3,222,4,61,19,"Saturday Dec 13, 1975",,19,,,2,1,1,136,20,10,2,153,2,31,46,1,207,,,,2,343,2,21,17,WAS,Washington Redskins,Texas Stadium,3:30pm,Home,DAL,Dallas Cowboys
197512140nwe,,26,,,3,3,1,119,19,11,2,137,6,34,53,3,349,,,,2,468,4,45,18,"Sunday Dec 14, 1975",,16,,,5,4,2,185,30,17,1,272,5,14,30,1,86,,,,8,271,6,56,87,NWE,New England Patriots,Schaefer Stadium,1:00pm,Away,BUF,Buffalo Bills
197512140cle,,15,,,4,3,1,99,31,13,1,141,6,14,29,1,47,,,,5,146,4,28,42,"Sunday Dec 14, 1975",,27,,,6,3,0,203,21,15,1,203,7,40,44,4,278,,,,0,481,3,86,0,KAN,Kansas City Chiefs,Cleveland Municipal Stadium,1:00pm,Home,CLE,Cleveland Browns
197512140atl,,23,,,2,0,2,194,49,21,0,232,5,9,28,1,212,,,,3,406,2,39,38,"Sunday Dec 14, 1975",,21,,,1,0,0,362,39,21,3,371,9,31,35,1,100,,,,1,462,0,70,9,SFO,San Francisco 49ers,Atlanta Stadium,1:00pm,Home,ATL,Atlanta Falcons
197512140nyg,,19,,,6,1,2,79,34,14,1,108,9,14,43,1,176,,,,4,255,3,60,29,"Sunday Dec 14, 1975",,13,,,2,1,0,119,19,11,1,146,2,28,31,2,124,,,,3,243,1,16,27,NOR,New Orleans Saints,Shea Stadium,1:00pm,Home,NYG,New York Giants
197512140clt,,15,,,3,1,1,86,19,8,0,97,7,7,43,1,192,,,,1,278,2,54,11,"Sunday Dec 14, 1975",,22,,,1,0,0,206,39,23,0,232,5,10,46,1,146,,,,3,352,0,60,26,MIA,Miami Dolphins,Memorial Stadium (Baltimore),2:00pm,Home,CLT,Baltimore Colts
197512140chi,,19,,,2,1,0,172,20,9,1,172,4,34,47,3,190,,,,0,362,1,51,0,"Sunday Dec 14, 1975",,18,,,1,1,1,259,36,20,2,268,7,20,25,1,67,,,,1,326,2,45,9,CHI,Chicago Bears,Soldier Field,2:00pm,Away,CRD,St. Louis Cardinals
197512140det,,16,,,2,1,2,127,34,18,0,156,8,10,26,0,74,,,,4,201,3,58,29,"Sunday Dec 14, 1975",,14,,,2,2,2,54,17,9,1,88,8,17,43,1,204,,,,4,258,4,55,34,MIN,Minnesota Vikings,Pontiac Silverdome,4:00pm,Home,DET,Detroit Lions
197512140den,,17,,,3,2,3,170,34,16,1,170,5,10,25,0,114,,,,0,284,5,40,0,"Sunday Dec 14, 1975",,20,,,0,0,1,172,28,11,1,188,11,25,49,2,197,,,,2,369,1,95,16,PHI,Philadelphia Eagles,Mile High Stadium,4:00pm,Home,DEN,Denver Broncos
197512140ram,,9,,,3,2,2,117,29,13,0,146,4,5,24,0,53,,,,6,170,4,35,29,"Sunday Dec 14, 1975",,22,,,1,0,2,139,26,15,0,176,3,22,43,2,195,,,,5,334,2,20,37,GNB,Green Bay Packers,Los Angeles Memorial Coliseum,4:00pm,Home,RAM,Los Angeles Rams
197512140rai,,19,,,0,0,3,174,41,17,3,217,5,27,28,0,86,,,,4,260,3,45,43,"Sunday Dec 14, 1975",,23,,,5,3,3,237,25,15,2,237,7,26,44,2,140,,,,0,377,6,83,0,RAI,Oakland Raiders,Oakland-Alameda County Coliseum,4:00pm,Away,OTI,Houston Oilers
197512150sdg,,24,,,1,0,3,182,34,16,0,194,9,16,41,2,139,,,,1,321,3,75,12,"Monday Dec 15, 1975",,23,,,0,0,0,109,16,8,0,109,9,24,48,3,249,,,,0,358,0,80,0,NYJ,New York Jets,San Diego Stadium,9:00pm,Home,SDG,San Diego Chargers
197512200buf,,28,,,5,1,1,219,43,27,2,242,8,35,41,2,168,,,,2,387,2,44,23,"Saturday Dec 20, 1975",,20,,,1,1,4,189,37,16,1,212,5,13,26,1,120,,,,3,309,5,35,23,BUF,Buffalo Bills,Rich Stadium,12:30pm,Away,MIN,Minnesota Vikings
197512200mia,,21,,,1,0,0,206,27,19,0,235,4,13,34,0,146,,,,4,352,0,35,29,"Saturday Dec 20, 1975",,16,,,0,0,0,90,17,10,1,108,1,14,32,1,113,,,,2,203,0,4,18,DEN,Denver Broncos,Orange Bowl,3:30pm,Home,MIA,Miami Dolphins
