,attendance,away_first_downs,away_fourth_down_attempts,away_fourth_down_conversions,away_fumbles,away_fumbles_lost,away_interceptions,away_net_pass_yards,away_pass_attempts,away_pass_completions,away_pass_touchdowns,away_pass_yards,away_penalties,away_points,away_rush_attempts,away_rush_touchdowns,away_rush_yards,away_third_down_attempts,away_third_down_conversions,away_time_of_possession,away_times_sacked,away_total_yards,away_turnovers,away_yards_from_penalties,away_yards_lost_from_sacks,date,duration,home_first_downs,home_fourth_down_attempts,home_fourth_down_conversions,home_fumbles,home_fumbles_lost,home_interceptions,home_net_pass_yards,home_pass_attempts,home_pass_completions,home_pass_touchdowns,home_pass_yards,home_penalties,home_points,home_rush_attempts,home_rush_touchdowns,home_rush_yards,home_third_down_attempts,home_third_down_conversions,home_time_of_possession,home_times_sacked,home_total_yards,home_turnovers,home_yards_from_penalties,home_yards_lost_from_sacks,losing_abbr,losing_name,stadium,time,winner,winning_abbr,winning_name
197810090mia,,15,,,4,3,2,153,35,19,0,161,5,0,24,0,94,,,,1,247,5,40,8,"Monday Oct 9, 1978",,18,,,5,3,0,152,24,14,2,156,7,21,41,0,183,,,,1,335,3,65,4,CIN,Cincinnati Bengals,Orange Bowl,9:00pm,Home,MIA,Miami Dolphins
197810150nyg,,20,,,2,2,2,100,27,7,0,100,6,14,43,2,163,,,,0,263,4,43,0,"Sunday Oct 15, 1978",,16,,,2,0,2,48,15,6,0,63,8,17,41,2,170,,,,2,218,2,111,15,TAM,Tampa Bay Buccaneers,Giants Stadium,1:00pm,Home,NYG,New York Giants
197810150gnb,,23,,,6,5,2,289,31,17,1,308,9,28,39,3,194,,,,3,483,7,65,19,"Sunday Oct 15, 1978",,20,,,2,2,1,179,19,12,1,179,6,45,36,4,190,,,,0,369,3,50,0,SEA,Seattle Seahawks,Milwaukee County Stadium,1:00pm,Home,GNB,Green Bay Packers
197810150cle,,20,,,4,0,0,153,21,10,2,175,6,34,38,1,168,,,,3,321,0,41,22,"Sunday Oct 15, 1978",,19,,,3,2,2,228,35,19,2,252,10,14,38,0,132,,,,2,360,4,90,24,CLE,Cleveland Browns,Cleveland Municipal Stadium,1:00pm,Away,PIT,Pittsburgh Steelers
197810150cin,,19,,,0,0,2,162,27,13,0,184,14,10,35,1,136,,,,2,298,2,125,22,"Sunday Oct 15, 1978",,17,,,0,0,3,206,42,24,0,223,11,3,25,0,73,,,,2,279,3,84,17,CIN,Cincinnati Bengals,Riverfront Stadium,1:00pm,Away,NWE,New England Patriots
197810150atl,,13,,,3,1,2,147,29,14,0,195,10,0,26,0,22,,,,4,169,3,80,48,"Sunday Oct 15, 1978",,15,,,0,0,0,122,17,11,1,162,10,14,35,1,126,,,,5,248,0,72,40,DET,Detroit Lions,Atlanta-Fulton County Stadium,1:00pm,Home,ATL,Atlanta Falcons
197810150phi,,14,,,5,4,2,138,21,8,0,163,5,10,33,1,135,,,,3,273,6,45,25,"Sunday Oct 15, 1978",,17,,,4,3,1,82,15,7,0,99,4,17,42,1,180,,,,2,262,4,28,17,WAS,Washington Redskins,Veterans Stadium,1:00pm,Home,PHI,Philadelphia Eagles
197810150oti,,15,,,1,1,0,80,22,9,0,95,7,10,38,0,149,,,,2,229,1,70,15,"Sunday Oct 15, 1978",,17,,,1,0,0,152,22,12,1,158,7,17,39,1,178,,,,1,330,0,80,6,BUF,Buffalo Bills,Houston Astrodome,2:00pm,Home,OTI,Houston Oilers
197810150crd,,24,,,2,2,2,287,41,23,3,289,12,24,32,0,131,,,,1,418,4,109,2,"Sunday Oct 15, 1978",,21,,,2,1,2,236,29,17,1,264,4,21,47,2,136,,,,3,372,3,46,28,CRD,St. Louis Cardinals,Civic Center Busch Memorial Stadium,2:00pm,Away,DAL,Dallas Cowboys
197810150clt,,17,,,2,0,0,199,13,8,2,215,8,33,49,1,204,,,,1,403,0,80,16,"Sunday Oct 15, 1978",,23,,,2,2,3,211,41,23,0,250,3,10,29,1,149,,,,2,360,5,24,39,CLT,Baltimore Colts,Memorial Stadium (Baltimore),2:00pm,Away,NYJ,New York Jets
197810150min,,23,,,2,1,2,146,27,13,1,151,5,34,43,2,180,,,,1,326,3,51,5,"Sunday Oct 15, 1978",,13,,,1,1,1,125,34,17,2,166,7,17,24,0,42,,,,5,167,2,45,41,MIN,Minnesota Vikings,Metropolitan Stadium,4:00pm,Away,RAM,Los Angeles Rams
197810150sfo,,12,,,0,0,0,31,4,2,1,31,6,14,55,1,175,,,,0,206,0,73,0,"Sunday Oct 15, 1978",,12,,,5,4,2,101,37,16,1,147,4,7,27,0,74,,,,4,175,6,25,46,SFO,San Francisco 49ers,Candlestick Park,4:00pm,Away,NOR,New Orleans Saints
197810150sdg,,17,,,1,1,0,122,21,13,2,131,3,28,35,2,139,,,,1,261,1,20,9,"Sunday Oct 15, 1978",,20,,,4,3,2,287,30,22,1,313,5,21,34,2,117,,,,3,404,5,40,26,SDG,San Diego Chargers,San Diego Stadium,4:00pm,Away,MIA,Miami Dolphins
197810150rai,,14,,,1,0,1,163,30,17,1,177,9,6,28,0,92,,,,2,255,1,98,14,"Sunday Oct 15, 1978",,20,,,0,0,0,218,22,16,1,234,5,28,39,2,136,,,,2,354,0,42,16,KAN,Kansas City Chiefs,Oakland-Alameda County Coliseum,4:00pm,Home,RAI,Oakland Raiders
197810160den,,15,,,2,1,2,137,26,15,1,170,16,7,40,0,210,,,,3,347,3,147,33,"Monday Oct 16, 1978",,18,,,3,2,1,173,24,15,1,183,8,16,36,1,135,,,,1,308,3,85,10,CHI,Chicago Bears,Mile High Stadium,9:00pm,Home,DEN,Denver Broncos
197810220nyj,,13,,,2,1,2,144,27,10,0,164,8,10,32,1,160,,,,2,304,3,75,20,"Sunday Oct 22, 1978",,21,,,1,0,0,123,22,11,0,126,4,23,49,2,170,,,,1,293,0,45,3,CRD,St. Louis Cardinals,Shea Stadium,1:00pm,Home,NYJ,New York Jets
197810220nyg,,15,,,1,0,3,165,39,16,0,182,6,6,31,0,118,,,,2,283,3,35,17,"Sunday Oct 22, 1978",,12,,,0,0,0,105,10,3,1,111,5,17,45,1,179,,,,1,284,0,58,6,WAS,Washington Redskins,Giants Stadium,1:00pm,Home,NYG,New York Giants
197810220tam,,15,,,3,0,3,203,29,15,1,218,3,19,29,1,120,,,,2,323,3,19,15,"Sunday Oct 22, 1978",,21,,,2,0,1,173,20,11,2,180,5,33,48,3,146,,,,1,319,1,47,7,CHI,Chicago Bears,Tampa Stadium,1:00pm,Home,TAM,Tampa Bay Buccaneers
197810220buf,,16,,,2,2,3,103,27,13,0,119,7,0,33,0,141,,,,2,244,5,61,16,"Sunday Oct 22, 1978",,12,,,1,0,0,56,21,12,0,76,10,5,37,0,170,,,,3,226,0,91,20,CIN,Cincinnati Bengals,Rich Stadium,1:00pm,Home,BUF,Buffalo Bills
197810220min,,14,,,2,1,1,118,32,20,0,152,10,7,25,1,129,,,,5,247,2,111,34,"Sunday Oct 22, 1978",,22,,,1,1,0,234,43,26,3,262,10,21,32,0,60,,,,2,294,1,94,28,GNB,Green Bay Packers,Metropolitan Stadium,2:00pm,Home,MIN,Minnesota Vikings
197810220kan,,11,,,1,1,2,51,18,10,0,67,8,3,32,0,111,,,,2,162,3,103,16,"Sunday Oct 22, 1978",,17,,,0,0,0,48,13,8,0,57,9,17,47,2,190,,,,1,238,0,67,9,CLE,Cleveland Browns,Arrowhead Stadium,2:00pm,Home,KAN,Kansas City Chiefs
197810220det,,16,,,2,2,4,215,30,13,2,250,9,14,20,0,89,,,,6,304,6,69,35,"Sunday Oct 22, 1978",,29,,,3,1,1,188,32,22,3,210,7,31,39,1,273,,,,2,461,2,59,22,SDG,San Diego Chargers,Pontiac Silverdome,2:00pm,Home,DET,Detroit Lions
197810220dal,,15,,,2,1,0,145,27,14,1,179,7,7,31,0,117,,,,5,262,1,53,34,"Sunday Oct 22, 1978",,15,,,0,0,0,87,22,10,1,108,8,14,34,1,191,,,,4,278,0,59,21,PHI,Philadelphia Eagles,Texas Stadium,2:00pm,Home,DAL,Dallas Cowboys
197810220nwe,,20,,,0,0,2,189,36,22,2,227,2,24,26,1,144,,,,4,333,2,15,38,"Sunday Oct 22, 1978",,24,,,1,1,1,168,22,10,0,176,4,33,46,4,225,,,,1,393,2,21,8,MIA,Miami Dolphins,Schaefer Stadium,4:00pm,Home,NWE,New England Patriots
197810220clt,,17,,,1,1,0,190,33,20,0,202,12,6,38,0,151,,,,2,341,1,105,12,"Sunday Oct 22, 1978",,11,,,0,0,1,131,21,13,1,152,6,7,30,0,106,,,,2,237,1,44,21,DEN,Denver Broncos,Memorial Stadium (Baltimore),4:00pm,Home,CLT,Baltimore Colts
197810220sfo,,16,,,5,2,0,216,20,15,1,256,8,20,34,0,114,,,,5,330,2,79,40,"Sunday Oct 22, 1978",,21,,,3,2,0,53,22,8,0,79,5,17,44,2,208,,,,3,261,2,40,26,SFO,San Francisco 49ers,Candlestick Park,4:00pm,Away,ATL,Atlanta Falcons
197810220sea,,18,,,0,0,4,177,31,19,1,204,9,7,19,0,70,,,,3,247,4,63,27,"Sunday Oct 22, 1978",,27,,,3,0,1,170,27,14,0,184,7,27,44,3,204,,,,3,374,1,60,14,RAI,Oakland Raiders,Seattle Kingdome,4:00pm,Home,SEA,Seattle Seahawks
197810220ram,,12,,,2,1,0,78,22,11,1,130,4,10,27,0,40,,,,4,118,1,36,52,"Sunday Oct 22, 1978",,20,,,4,3,3,184,30,15,0,194,13,3,40,0,158,,,,2,342,6,138,10,RAM,Los Angeles Rams,Los Angeles Memorial Coliseum,4:00pm,Away,NOR,New Orleans Saints
197810230pit,,22,,,2,1,0,160,19,13,0,160,6,24,43,3,169,,,,0,329,1,51,0,"Monday Oct 23, 1978",,21,,,2,0,1,215,33,17,2,226,7,17,31,0,113,,,,1,328,1,53,11,PIT,Pittsburgh Steelers,Three Rivers Stadium,9:00pm,Away,OTI,Houston Oilers
197810260dal,,21,,,0,0,0,137,32,18,2,139,6,21,38,1,144,,,,1,281,0,40,2,"Thursday Oct 26, 1978",,13,,,2,2,2,147,27,12,0,148,7,10,24,1,92,,,,2,239,4,50,1,DAL,Dallas Cowboys,Texas Stadium,8:30pm,Away,MIN,Minnesota Vikings
197810290phi,,15,,,4,0,3,260,24,12,1,260,7,16,35,1,94,,,,0,354,3,53,0,"Sunday Oct 29, 1978",,19,,,4,2,3,220,40,21,1,231,6,10,28,0,132,,,,2,352,5,45,11,PHI,Philadelphia Eagles,Veterans Stadium,1:00pm,Away,CRD,St. Louis Cardinals
197810290nwe,,20,,,1,0,2,172,33,17,0,178,6,21,27,3,104,,,,1,276,2,60,6,"Sunday Oct 29, 1978",,26,,,1,1,0,289,21,16,4,296,9,55,43,4,240,,,,1,529,1,125,7,NYJ,New York Jets,Schaefer Stadium,1:00pm,Home,NWE,New England Patriots
197810290cle,,28,,,4,1,2,201,38,17,1,224,7,20,25,2,82,,,,2,283,3,64,23,"Sunday Oct 29, 1978",,28,,,1,1,0,223,17,14,4,234,12,41,47,2,309,,,,1,532,1,135,11,BUF,Buffalo Bills,Cleveland Municipal Stadium,1:00pm,Home,CLE,Cleveland Browns
197810290cin,,15,,,2,2,0,118,27,13,2,142,8,13,27,0,137,,,,2,255,2,63,24,"Sunday Oct 29, 1978",,18,,,2,1,0,247,16,11,1,268,5,28,48,3,189,,,,3,436,1,85,21,OTI,Houston Oilers,Riverfront Stadium,1:00pm,Home,CIN,Cincinnati Bengals
197810290was,,24,,,6,2,3,201,33,19,0,215,7,20,34,2,125,,,,2,326,5,75,14,"Sunday Oct 29, 1978",,21,,,4,1,0,177,23,12,2,185,9,38,44,3,119,,,,2,296,1,62,8,SFO,San Francisco 49ers,Robert F. Kennedy Memorial Stadium,1:00pm,Home,WAS,Washington Redskins
197810290pit,,20,,,2,1,2,141,28,15,0,148,10,24,39,3,181,,,,1,322,3,114,7,"Sunday Oct 29, 1978",,17,,,1,1,2,80,15,8,1,119,9,27,40,2,135,,,,4,215,3,65,39,KAN,Kansas City Chiefs,Three Rivers Stadium,1:00pm,Home,PIT,Pittsburgh Steelers
197810290nor,,17,,,0,0,3,129,26,10,0,142,8,17,38,1,204,,,,2,333,3,122,13,"Sunday Oct 29, 1978",,22,,,4,1,0,139,21,13,2,166,9,28,43,2,161,,,,4,300,1,57,27,NYG,New York Giants,Louisiana Superdome,2:00pm,Home,NOR,New Orleans Saints
197810290gnb,,7,,,2,2,1,98,17,5,0,98,3,7,34,1,72,,,,0,170,3,38,0,"Sunday Oct 29, 1978",,18,,,5,3,1,158,33,16,0,173,3,9,45,1,91,,,,2,249,4,20,15,TAM,Tampa Bay Buccaneers,Lambeau Field,2:00pm,Home,GNB,Green Bay Packers
197810290chi,,23,,,0,0,1,181,33,20,2,190,5,21,38,1,134,,,,1,315,1,67,9,"Sunday Oct 29, 1978",,21,,,3,1,1,191,27,15,0,213,6,17,34,2,167,,,,2,358,2,46,22,CHI,Chicago Bears,Soldier Field,2:00pm,Away,DET,Detroit Lions
197810290mia,,13,,,2,2,4,39,14,7,1,71,9,8,33,0,192,,,,5,231,6,89,32,"Sunday Oct 29, 1978",,14,,,2,0,2,189,23,15,3,195,7,26,39,0,120,,,,1,309,2,60,6,CLT,Baltimore Colts,Orange Bowl,4:00pm,Home,MIA,Miami Dolphins
197810290sea,,25,,,3,3,0,145,28,11,1,155,12,20,57,1,278,,,,3,423,3,103,10,"Sunday Oct 29, 1978",,19,,,1,1,4,140,40,15,1,148,9,17,32,1,118,,,,1,258,5,61,8,SEA,Seattle Seahawks,Seattle Kingdome,4:00pm,Away,DEN,Denver Broncos
197810290rai,,22,,,3,1,1,163,28,11,1,165,1,27,42,2,161,,,,2,324,2,5,2,"Sunday Oct 29, 1978",,15,,,1,0,1,87,17,11,1,126,8,23,37,2,147,,,,4,234,1,80,39,RAI,Oakland Raiders,Oakland-Alameda County Coliseum,4:00pm,Away,SDG,San Diego Chargers
197810300atl,,14,,,4,2,3,140,27,15,1,180,2,7,33,0,94,,,,5,234,5,10,40,"Monday Oct 30, 1978",,9,,,4,1,1,87,17,8,0,103,5,15,39,0,98,,,,2,185,2,42,16,RAM,Los Angeles Rams,Atlanta-Fulton County Stadium,9:00pm,Home,ATL,Atlanta Falcons
197811050min,,11,,,3,3,0,105,30,18,1,127,4,7,18,0,70,,,,2,175,3,45,22,"Sunday Nov 5, 1978",,22,,,4,1,4,188,29,18,1,211,9,17,48,1,124,,,,3,312,5,55,23,DET,Detroit Lions,Metropolitan Stadium,1:00pm,Home,MIN,Minnesota Vikings
197811050crd,,22,,,2,2,3,169,32,12,1,196,5,10,38,0,142,,,,4,311,5,53,27,"Sunday Nov 5, 1978",,17,,,1,1,0,211,23,12,1,217,8,20,37,2,139,,,,1,350,1,80,6,NYG,New York Giants,Civic Center Busch Memorial Stadium,1:00pm,Home,CRD,St. Louis Cardinals
197811050chi,,23,,,2,1,0,165,24,13,2,208,5,31,38,2,224,,,,5,389,1,35,43,"Sunday Nov 5, 1978",,26,,,0,0,3,227,40,21,1,245,5,29,33,2,174,,,,2,401,3,45,18,CHI,Chicago Bears,Soldier Field,1:00pm,Away,SEA,Seattle Seahawks
197811050buf,,20,,,3,2,1,53,17,5,0,65,6,14,47,2,279,,,,1,332,3,54,12,"Sunday Nov 5, 1978",,15,,,2,2,1,107,23,14,1,114,9,10,34,0,140,,,,1,247,3,75,7,BUF,Buffalo Bills,Rich Stadium,1:00pm,Away,NWE,New England Patriots
197811050atl,,13,,,3,2,1,50,21,6,0,75,7,10,39,1,118,,,,3,168,3,66,25,"Sunday Nov 5, 1978",,16,,,3,2,1,184,29,16,1,210,17,21,34,2,62,,,,3,246,3,125,26,SFO,San Francisco 49ers,Atlanta-Fulton County Stadium,1:00pm,Home,ATL,Atlanta Falcons
197811050pit,,23,,,1,1,1,340,32,22,1,344,7,14,32,1,81,,,,1,421,2,75,4,"Sunday Nov 5, 1978",,20,,,2,1,1,200,23,16,2,200,7,20,34,0,145,,,,0,345,2,48,0,NOR,New Orleans Saints,Three Rivers Stadium,1:00pm,Home,PIT,Pittsburgh Steelers
197811050phi,,15,,,2,2,3,211,33,18,0,220,7,3,36,0,174,,,,1,385,5,74,9,"Sunday Nov 5, 1978",,10,,,1,0,1,97,20,13,0,106,3,10,30,1,51,,,,1,148,1,15,9,GNB,Green Bay Packers,Veterans Stadium,1:00pm,Home,PHI,Philadelphia Eagles
197811050oti,,10,,,1,0,1,166,29,15,0,220,6,10,22,1,28,,,,7,194,1,31,54,"Sunday Nov 5, 1978",,18,,,2,2,2,236,25,17,1,242,8,14,41,1,156,,,,1,392,4,70,6,CLE,Cleveland Browns,Houston Astrodome,2:00pm,Home,OTI,Houston Oilers
197811050kan,,20,,,1,0,3,153,24,17,1,182,8,20,44,2,176,,,,3,329,3,85,29,"Sunday Nov 5, 1978",,12,,,0,0,3,95,27,9,1,107,5,10,32,0,107,,,,1,202,3,46,12,KAN,Kansas City Chiefs,Arrowhead Stadium,2:00pm,Away,RAI,Oakland Raiders
197811050mia,,19,,,4,3,2,239,30,19,1,275,6,16,26,0,89,,,,5,328,5,81,36,"Sunday Nov 5, 1978",,13,,,1,0,0,152,18,12,0,185,8,23,28,2,54,,,,4,206,0,57,33,DAL,Dallas Cowboys,Orange Bowl,4:00pm,Home,MIA,Miami Dolphins
197811050den,,19,,,3,1,2,201,27,12,2,216,10,31,43,2,202,,,,2,403,3,66,15,"Sunday Nov 5, 1978",,15,,,2,0,3,173,29,15,1,180,8,28,34,1,133,,,,1,306,3,60,7,DEN,Denver Broncos,Mile High Stadium,4:00pm,Away,NYJ,New York Jets
197811050sdg,,12,,,1,0,3,92,26,11,2,131,6,13,25,0,156,,,,4,248,3,53,39,"Sunday Nov 5, 1978",,20,,,1,0,0,149,25,13,1,162,10,22,49,0,173,,,,2,322,0,80,13,CIN,Cincinnati Bengals,San Diego Stadium,4:00pm,Home,SDG,San Diego Chargers
197811050ram,,18,,,2,2,3,132,22,11,1,202,5,23,35,1,209,,,,9,341,5,30,70,"Sunday Nov 5, 1978",,15,,,2,1,0,220,27,15,1,233,10,26,30,1,124,,,,4,344,1,71,13,TAM,Tampa Bay Buccaneers,Los Angeles Memorial Coliseum,4:00pm,Home,RAM,Los Angeles Rams
197811060clt,,13,,,3,2,2,116,23,8,1,130,7,17,36,1,139,,,,2,255,4,50,14,"Monday Nov 6, 1978",,16,,,2,0,1,160,19,10,3,191,4,21,45,0,145,,,,3,305,1,42,31,WAS,Washington Redskins,Memorial Stadium (Baltimore),9:00pm,Home,CLT,Baltimore Colts
197811120phi,,15,,,2,2,2,140,23,10,0,143,6,9,33,1,108,,,,1,248,4,55,3,"Sunday Nov 12, 1978",,19,,,4,1,1,129,23,13,2,135,5,17,43,0,154,,,,1,283,2,50,6,NYJ,New York Jets,Veterans Stadium,1:00pm,Home,PHI,Philadelphia Eagles
197811120nwe,,24,,,3,3,1,194,28,15,1,200,5,26,46,3,128,,,,1,322,4,30,6,"Sunday Nov 12, 1978",,16,,,3,2,2,130,18,9,0,130,2,23,35,2,144,,,,0,274,4,10,0,NWE,New England Patriots,Schaefer Stadium,1:00pm,Away,OTI,Houston Oilers
197811120was,,17,,,0,0,2,147,20,12,0,158,5,13,44,0,153,,,,1,300,2,50,11,"Sunday Nov 12, 1978",,23,,,2,1,0,219,35,22,0,270,13,16,32,1,99,,,,5,318,1,106,51,NYG,New York Giants,Robert F. Kennedy Memorial Stadium,1:00pm,Home,WAS,Washington Redskins
197811120cle,,17,,,2,2,0,214,28,18,1,230,8,19,36,1,109,,,,3,323,2,65,16,"Sunday Nov 12, 1978",,14,,,3,1,2,145,27,16,0,152,5,7,30,1,110,,,,2,255,3,50,7,CLE,Cleveland Browns,Cleveland Municipal Stadium,1:00pm,Away,DEN,Denver Broncos
197811120buf,,20,,,2,2,0,96,21,13,1,106,6,25,42,2,193,,,,1,289,2,60,10,"Sunday Nov 12, 1978",,16,,,4,2,0,114,27,15,2,129,10,24,28,1,170,,,,2,284,2,116,15,BUF,Buffalo Bills,Rich Stadium,1:00pm,Away,MIA,Miami Dolphins
197811120nor,,16,,,2,0,1,210,33,16,1,218,6,20,22,1,74,,,,1,284,1,44,8,"Sunday Nov 12, 1978",,22,,,4,2,0,181,31,17,1,205,7,17,49,1,166,,,,3,347,2,72,24,NOR,New Orleans Saints,Louisiana Superdome,2:00pm,Away,ATL,Atlanta Falcons
197811120det,,18,,,0,0,0,89,23,13,2,151,8,23,26,0,113,,,,8,202,0,75,62,"Sunday Nov 12, 1978",,20,,,2,2,1,193,24,15,2,206,7,34,38,2,211,,,,1,404,3,79,13,TAM,Tampa Bay Buccaneers,Pontiac Silverdome,2:00pm,Home,DET,Detroit Lions
197811120min,,15,,,2,1,3,47,18,8,0,66,4,14,42,2,186,,,,3,233,4,40,19,"Sunday Nov 12, 1978",,18,,,4,2,1,223,37,24,0,245,5,17,33,2,90,,,,2,313,3,35,22,CHI,Chicago Bears,Metropolitan Stadium,4:00pm,Home,MIN,Minnesota Vikings
197811120gnb,,32,,,4,2,0,224,34,21,2,234,9,42,58,4,313,,,,2,537,2,80,10,"Sunday Nov 12, 1978",,9,,,1,1,2,76,26,7,1,88,6,14,17,1,66,,,,3,142,3,41,12,GNB,Green Bay Packers,Milwaukee County Stadium,4:00pm,Away,DAL,Dallas Cowboys
197811120sfo,,21,,,3,0,2,221,38,17,2,221,10,16,41,0,114,,,,0,335,2,83,0,"Sunday Nov 12, 1978",,16,,,6,1,2,146,27,10,0,180,9,10,37,1,118,,,,4,264,3,75,34,SFO,San Francisco 49ers,Candlestick Park,4:00pm,Away,CRD,St. Louis Cardinals
197811120sea,,14,,,5,1,0,115,19,13,1,134,10,17,40,1,133,,,,3,248,1,86,19,"Sunday Nov 12, 1978",,18,,,2,2,1,95,24,10,0,119,5,14,31,2,168,,,,3,263,3,35,24,SEA,Seattle Seahawks,Seattle Kingdome,4:00pm,Away,CLT,Baltimore Colts
197811120sdg,,26,,,2,1,0,198,28,19,0,224,6,23,53,2,205,,,,3,403,1,50,26,"Sunday Nov 12, 1978",,24,,,3,2,0,188,20,13,2,188,4,29,50,2,197,,,,0,385,2,20,0,KAN,Kansas City Chiefs,San Diego Stadium,4:00pm,Home,SDG,San Diego Chargers
197811120ram,,12,,,2,0,3,115,25,11,1,125,5,7,25,0,59,,,,1,174,3,48,10,"Sunday Nov 12, 1978",,14,,,3,2,0,121,27,14,1,140,9,10,44,0,192,,,,2,313,2,115,19,PIT,Pittsburgh Steelers,Los Angeles Memorial Coliseum,9:00pm,Home,RAM,Los Angeles Rams
197811130cin,,11,,,1,0,0,103,19,9,3,120,10,34,29,1,98,,,,2,201,0,84,17,"Monday Nov 13, 1978",,27,,,5,3,4,355,51,30,2,388,6,21,30,1,93,,,,4,448,7,39,33,CIN,Cincinnati Bengals,Riverfront Stadium,9:00pm,Away,RAI,Oakland Raiders
197811190nyj,,18,,,1,1,1,99,18,10,0,99,6,19,52,2,225,,,,0,324,2,50,0,"Sunday Nov 19, 1978",,12,,,0,0,3,139,23,14,1,173,5,17,24,1,69,,,,4,208,3,55,34,NYJ,New York Jets,Shea Stadium,1:00pm,Away,NWE,New England Patriots
197811190nyg,,23,,,2,0,3,164,31,15,0,164,1,19,45,2,150,,,,0,314,3,5,0,"Sunday Nov 19, 1978",,14,,,2,2,1,181,23,13,2,181,7,17,31,0,100,,,,0,281,3,70,0,NYG,New York Giants,Giants Stadium,1:00pm,Away,PHI,Philadelphia Eagles
197811190min,,19,,,3,1,2,163,23,13,1,163,4,13,43,1,124,,,,0,287,3,47,0,"Sunday Nov 19, 1978",,17,,,3,2,2,209,42,27,1,230,6,7,21,0,63,,,,2,272,4,53,21,MIN,Minnesota Vikings,Metropolitan Stadium,1:00pm,Away,SDG,San Diego Chargers
197811190was,,18,,,0,0,2,137,29,13,2,149,5,27,47,0,166,,,,1,303,2,55,12,"Sunday Nov 19, 1978",,14,,,2,0,3,193,39,16,2,267,4,17,16,0,18,,,,9,211,3,24,74,WAS,Washington Redskins,Robert F. Kennedy Memorial Stadium,1:00pm,Away,CRD,St. Louis Cardinals
197811190tam,,18,,,1,1,4,132,38,18,1,159,5,10,26,0,79,,,,3,211,5,55,27,"Sunday Nov 19, 1978",,20,,,1,1,1,107,14,7,2,121,8,31,46,2,205,,,,2,312,2,100,14,BUF,Buffalo Bills,Tampa Stadium,1:00pm,Home,TAM,Tampa Bay Buccaneers
197811190kan,,13,,,2,0,0,125,23,14,0,142,6,13,29,1,132,,,,2,257,0,55,17,"Sunday Nov 19, 1978",,20,,,7,4,0,231,33,18,1,231,7,10,41,0,124,,,,0,355,4,60,0,KAN,Kansas City Chiefs,Arrowhead Stadium,2:00pm,Away,SEA,Seattle Seahawks
197811190dal,,15,,,1,1,3,215,39,24,0,235,6,7,17,1,62,,,,2,277,4,50,20,"Sunday Nov 19, 1978",,17,,,1,0,0,106,15,9,1,141,6,27,42,2,198,,,,4,304,0,65,35,NOR,New Orleans Saints,Texas Stadium,2:00pm,Home,DAL,Dallas Cowboys
197811190clt,,20,,,3,2,0,309,22,15,4,309,7,45,40,1,171,,,,0,480,2,62,0,"Sunday Nov 19, 1978",,22,,,2,0,1,267,38,24,2,296,4,24,23,1,62,,,,3,329,1,40,29,CLT,Baltimore Colts,Memorial Stadium (Baltimore),2:00pm,Away,CLE,Cleveland Browns
197811190chi,,21,,,3,1,1,195,32,16,1,215,8,7,42,0,149,,,,2,344,2,74,20,"Sunday Nov 19, 1978",,13,,,0,0,0,72,14,7,0,95,3,13,42,1,111,,,,2,183,0,30,23,ATL,Atlanta Falcons,Soldier Field,2:00pm,Home,CHI,Chicago Bears
197811190pit,,15,,,4,3,2,149,29,14,0,164,5,6,31,0,97,,,,3,246,5,44,15,"Sunday Nov 19, 1978",,14,,,4,1,4,84,30,12,0,117,2,7,34,1,70,,,,2,154,5,34,33,CIN,Cincinnati Bengals,Three Rivers Stadium,4:00pm,Home,PIT,Pittsburgh Steelers
197811190den,,13,,,0,0,1,179,17,9,0,188,6,3,31,0,84,,,,2,263,1,45,9,"Sunday Nov 19, 1978",,19,,,1,0,0,144,17,12,1,174,10,16,46,1,215,,,,4,359,0,96,30,GNB,Green Bay Packers,Mile High Stadium,4:00pm,Home,DEN,Denver Broncos
197811190sfo,,21,,,5,3,0,255,25,17,2,267,8,31,37,1,131,,,,2,386,3,49,12,"Sunday Nov 19, 1978",,16,,,0,0,1,83,15,9,0,113,7,28,45,3,165,,,,4,248,1,40,30,SFO,San Francisco 49ers,Candlestick Park,4:00pm,Away,RAM,Los Angeles Rams
197811190rai,,18,,,4,2,2,208,31,18,1,234,12,17,29,1,120,,,,3,328,4,75,26,"Sunday Nov 19, 1978",,24,,,5,1,0,119,22,13,1,149,11,29,46,2,161,,,,3,280,1,115,30,DET,Detroit Lions,Oakland-Alameda County Coliseum,4:00pm,Home,RAI,Oakland Raiders
197811200oti,,27,,,2,1,1,327,33,23,2,349,9,30,32,2,127,,,,3,454,2,96,22,"Monday Nov 20, 1978",,23,,,1,0,1,141,15,10,1,156,8,35,42,4,265,,,,2,406,1,58,15,MIA,Miami Dolphins,Houston Astrodome,9:00pm,Home,OTI,Houston Oilers
197811230det,,16,,,1,1,0,105,22,11,1,146,9,14,31,1,128,,,,6,233,1,74,41,"Thursday Nov 23, 1978",,15,,,1,0,1,105,18,10,0,112,3,17,37,2,139,,,,1,244,1,15,7,DEN,Denver Broncos,Pontiac Silverdome,12:30pm,Home,DET,Detroit Lions
