,attendance,away_first_downs,away_fourth_down_attempts,away_fourth_down_conversions,away_fumbles,away_fumbles_lost,away_interceptions,away_net_pass_yards,away_pass_attempts,away_pass_completions,away_pass_touchdowns,away_pass_yards,away_penalties,away_points,away_rush_attempts,away_rush_touchdowns,away_rush_yards,away_third_down_attempts,away_third_down_conversions,away_time_of_possession,away_times_sacked,away_total_yards,away_turnovers,away_yards_from_penalties,away_yards_lost_from_sacks,date,duration,home_first_downs,home_fourth_down_attempts,home_fourth_down_conversions,home_fumbles,home_fumbles_lost,home_interceptions,home_net_pass_yards,home_pass_attempts,home_pass_completions,home_pass_touchdowns,home_pass_yards,home_penalties,home_points,home_rush_attempts,home_rush_touchdowns,home_rush_yards,home_third_down_attempts,home_third_down_conversions,home_time_of_possession,home_times_sacked,home_total_yards,home_turnovers,home_yards_from_penalties,home_yards_lost_from_sacks,losing_abbr,losing_name,stadium,time,winner,winning_abbr,winning_name
198111290nyj,,11,,,0,0,1,103,24,10,0,142,9,0,24,0,49,,,,5,152,1,82,39,"Sunday Nov 29, 1981",,22,,,3,0,0,139,29,16,0,143,6,25,41,2,161,,,,1,300,0,40,4,CLT,Baltimore Colts,Shea Stadium,1:00pm,Home,NYJ,New York Jets
198111290nwe,,25,,,3,2,0,255,28,20,1,280,3,27,41,2,157,,,,3,412,2,20,25,"Sunday Nov 29, 1981",,19,,,3,0,2,226,25,17,0,245,6,20,27,3,127,,,,3,353,2,46,19,NWE,New England Patriots,Schaefer Stadium,1:00pm,Away,CRD,St. Louis Cardinals
198111290min,,24,,,2,2,2,294,33,18,3,294,7,35,41,2,115,,,,0,409,4,61,0,"Sunday Nov 29, 1981",,23,,,0,0,5,376,55,38,2,384,8,23,11,1,28,,,,1,404,5,56,8,MIN,Minnesota Vikings,Metropolitan Stadium,1:00pm,Away,GNB,Green Bay Packers
198111290cle,,24,,,0,0,0,226,34,27,4,254,5,41,29,2,130,,,,3,356,0,24,28,"Sunday Nov 29, 1981",,23,,,3,3,0,224,34,22,2,277,7,21,29,1,125,,,,5,349,3,55,53,CLE,Cleveland Browns,Cleveland Municipal Stadium,1:00pm,Away,CIN,Cincinnati Bengals
198111290buf,,19,,,5,4,1,202,34,22,1,220,9,14,27,1,91,,,,3,293,5,80,18,"Sunday Nov 29, 1981",,18,,,3,2,0,41,18,6,1,76,5,21,39,2,188,,,,3,229,2,40,35,WAS,Washington Redskins,Rich Stadium,1:00pm,Home,BUF,Buffalo Bills
198111290pit,,12,,,1,0,4,103,37,15,0,135,5,0,21,0,71,,,,3,174,4,51,32,"Sunday Nov 29, 1981",,18,,,6,3,0,170,19,10,1,204,2,24,44,2,211,,,,4,381,3,15,34,RAM,Los Angeles Rams,Three Rivers Stadium,1:00pm,Home,PIT,Pittsburgh Steelers
198111290nor,,22,,,2,1,1,218,24,16,2,218,8,31,38,2,127,,,,0,345,2,96,0,"Sunday Nov 29, 1981",,20,,,2,1,2,204,31,19,1,215,3,14,27,1,137,,,,2,341,3,30,11,NOR,New Orleans Saints,Louisiana Superdome,2:00pm,Away,TAM,Tampa Bay Buccaneers
198111290oti,,18,,,2,1,1,348,25,18,2,371,5,31,33,1,111,,,,3,459,2,35,23,"Sunday Nov 29, 1981",,23,,,1,0,3,235,48,25,3,245,1,27,20,1,83,,,,1,318,3,10,10,OTI,Houston Oilers,Houston Astrodome,4:00pm,Away,ATL,Atlanta Falcons
198111290sfo,,12,,,3,2,3,143,34,13,0,162,9,10,22,1,80,,,,2,223,5,65,19,"Sunday Nov 29, 1981",,19,,,1,0,0,214,40,27,0,234,5,17,39,2,123,,,,3,337,0,48,20,NYG,New York Giants,Candlestick Park,4:00pm,Home,SFO,San Francisco 49ers
198111290sea,,28,,,4,3,1,156,33,20,3,218,4,32,36,1,181,,,,6,337,4,20,62,"Sunday Nov 29, 1981",,18,,,1,1,0,314,36,19,1,318,10,31,32,2,69,,,,1,383,1,81,4,SEA,Seattle Seahawks,Seattle Kingdome,4:00pm,Away,RAI,Oakland Raiders
198111290sdg,,19,,,3,2,3,322,46,26,1,353,3,17,17,1,67,,,,4,389,5,20,31,"Sunday Nov 29, 1981",,20,,,2,1,1,260,34,21,1,260,11,34,38,4,148,,,,0,408,2,84,0,DEN,Denver Broncos,Jack Murphy Stadium,4:00pm,Home,SDG,San Diego Chargers
198111300mia,,11,,,1,1,1,80,24,12,0,91,8,10,31,1,136,,,,2,216,2,59,11,"Monday Nov 30, 1981",,14,,,3,1,0,132,30,15,1,154,1,13,34,0,73,,,,3,205,1,5,22,PHI,Philadelphia Eagles,Orange Bowl,9:00pm,Home,MIA,Miami Dolphins
198112030oti,,28,,,0,0,2,177,31,21,0,206,4,13,43,1,190,,,,4,367,2,35,29,"Thursday Dec 3, 1981",,7,,,0,0,1,120,20,12,1,134,7,17,20,1,34,,,,2,154,1,74,14,CLE,Cleveland Browns,Houston Astrodome,9:00pm,Home,OTI,Houston Oilers
198112060nyg,,16,,,3,2,1,68,21,8,0,81,9,7,47,1,172,,,,3,240,3,69,13,"Sunday Dec 6, 1981",,10,,,2,0,0,60,22,5,0,67,7,10,39,1,87,,,,2,147,0,60,7,RAM,Los Angeles Rams,Giants Stadium,1:00pm,Home,NYG,New York Giants
198112060mia,,17,,,2,2,0,122,20,12,1,138,4,14,30,1,134,,,,2,256,2,33,16,"Sunday Dec 6, 1981",,19,,,2,1,1,128,24,11,1,128,5,24,42,1,212,,,,0,340,2,45,0,NWE,New England Patriots,Orange Bowl,1:00pm,Home,MIA,Miami Dolphins
198112060gnb,,20,,,1,0,2,217,33,17,0,240,6,17,31,2,143,,,,4,360,2,39,23,"Sunday Dec 6, 1981",,24,,,0,0,0,265,31,20,2,279,2,31,34,2,68,,,,2,333,0,31,14,DET,Detroit Lions,Lambeau Field,1:00pm,Home,GNB,Green Bay Packers
198112060crd,,11,,,1,0,3,59,18,7,0,105,5,3,29,0,117,,,,6,176,3,44,46,"Sunday Dec 6, 1981",,19,,,2,0,1,135,19,13,0,173,4,30,41,3,155,,,,4,290,1,25,38,NOR,New Orleans Saints,Civic Center Busch Memorial Stadium,1:00pm,Home,CRD,St. Louis Cardinals
198112060cin,,24,,,0,0,1,179,36,23,2,187,7,21,35,1,146,,,,1,325,1,55,8,"Sunday Dec 6, 1981",,24,,,4,3,3,190,38,21,0,211,9,3,20,0,155,,,,3,345,6,70,21,CIN,Cincinnati Bengals,Riverfront Stadium,1:00pm,Away,SFO,San Francisco 49ers
198112060was,,25,,,3,1,3,255,35,16,2,266,3,13,37,0,161,,,,1,416,4,20,11,"Sunday Dec 6, 1981",,11,,,0,0,2,68,22,13,0,87,2,15,32,1,108,,,,1,176,2,15,19,PHI,Philadelphia Eagles,Robert F. Kennedy Memorial Stadium,1:00pm,Home,WAS,Washington Redskins
198112060chi,,16,,,5,3,2,254,36,21,1,268,8,9,19,0,38,,,,2,292,5,45,14,"Sunday Dec 6, 1981",,13,,,0,0,2,69,11,4,1,102,7,10,51,0,175,,,,4,244,2,59,33,MIN,Minnesota Vikings,Soldier Field,1:00pm,Home,CHI,Chicago Bears
198112060clt,,29,,,3,1,1,110,19,8,1,110,6,37,66,3,354,,,,0,464,2,33,0,"Sunday Dec 6, 1981",,9,,,2,1,2,82,24,7,0,90,11,13,20,2,156,,,,1,238,3,87,8,CLT,Baltimore Colts,Memorial Stadium (Baltimore),2:00pm,Away,DAL,Dallas Cowboys
198112060den,,18,,,0,0,1,233,34,18,0,261,2,13,24,1,74,,,,4,307,1,29,28,"Sunday Dec 6, 1981",,16,,,3,1,0,265,24,16,0,281,7,16,29,2,77,,,,4,342,1,68,16,KAN,Kansas City Chiefs,Mile High Stadium,4:00pm,Home,DEN,Denver Broncos
198112060tam,,23,,,0,0,1,236,34,24,0,237,6,23,27,2,137,,,,1,373,1,50,1,"Sunday Dec 6, 1981",,22,,,1,1,0,327,29,19,2,336,6,24,28,1,93,,,,1,420,1,49,9,ATL,Atlanta Falcons,Tampa Stadium,4:00pm,Home,TAM,Tampa Bay Buccaneers
198112060sea,,23,,,1,1,2,276,51,27,2,286,6,23,28,1,119,,,,1,395,3,40,10,"Sunday Dec 6, 1981",,18,,,1,1,3,256,27,20,2,264,6,27,35,2,127,,,,1,383,4,50,8,NYJ,New York Jets,Seattle Kingdome,4:00pm,Home,SEA,Seattle Seahawks
198112060sdg,,19,,,0,0,0,234,29,13,0,248,9,28,34,4,84,,,,2,318,0,88,14,"Sunday Dec 6, 1981",,28,,,3,1,1,337,42,28,2,343,8,27,32,1,145,,,,1,482,2,78,6,SDG,San Diego Chargers,Jack Murphy Stadium,4:00pm,Away,BUF,Buffalo Bills
198112070rai,,24,,,1,0,2,235,36,21,3,273,5,27,30,1,96,,,,4,331,2,45,38,"Monday Dec 7, 1981",,22,,,5,4,1,257,29,18,3,275,5,30,38,0,214,,,,3,471,5,33,18,PIT,Pittsburgh Steelers,Oakland-Alameda County Coliseum,9:00pm,Home,RAI,Oakland Raiders
198112120cle,,18,,,2,0,2,150,28,15,2,159,7,14,34,0,164,,,,1,314,2,55,9,"Saturday Dec 12, 1981",,17,,,2,2,0,260,35,20,1,280,6,13,24,0,74,,,,2,334,2,50,20,CLE,Cleveland Browns,Cleveland Municipal Stadium,12:30pm,Away,NYJ,New York Jets
198112120det,,16,,,1,0,4,144,44,17,1,155,7,7,22,0,72,,,,3,216,4,55,11,"Saturday Dec 12, 1981",,29,,,3,3,1,271,29,18,3,295,10,45,35,2,205,,,,3,476,4,87,24,MIN,Minnesota Vikings,Pontiac Silverdome,4:00pm,Home,DET,Detroit Lions
198112130pit,,19,,,2,1,1,215,35,21,2,215,8,17,33,0,103,,,,0,318,2,66,0,"Sunday Dec 13, 1981",,14,,,1,0,2,120,30,15,1,137,3,10,25,0,87,,,,3,207,2,19,17,PIT,Pittsburgh Steelers,Three Rivers Stadium,1:00pm,Away,CIN,Cincinnati Bengals
198112130nwe,,20,,,1,0,0,137,18,10,1,151,6,19,47,1,192,,,,2,329,0,48,14,"Sunday Dec 13, 1981",,16,,,1,0,2,107,28,12,0,133,3,10,27,1,97,,,,3,204,2,15,26,NWE,New England Patriots,Schaefer Stadium,1:00pm,Away,BUF,Buffalo Bills
198112130nor,,17,,,1,0,0,202,21,19,5,218,4,35,29,0,116,,,,2,318,0,30,16,"Sunday Dec 13, 1981",,16,,,2,2,4,165,21,14,0,165,1,7,34,1,87,,,,0,252,6,12,0,NOR,New Orleans Saints,Louisiana Superdome,1:00pm,Away,GNB,Green Bay Packers
198112130crd,,16,,,2,1,1,77,24,12,0,86,7,20,39,1,175,,,,1,252,2,70,9,"Sunday Dec 13, 1981",,12,,,1,1,2,130,32,16,1,163,4,10,24,0,92,,,,3,222,3,30,33,CRD,St. Louis Cardinals,Civic Center Busch Memorial Stadium,1:00pm,Away,NYG,New York Giants
198112130was,,21,,,0,0,2,217,25,14,2,217,3,14,33,0,120,,,,1,337,2,73,0,"Sunday Dec 13, 1981",,27,,,0,0,1,339,36,23,2,339,6,38,34,3,147,,,,0,486,1,60,0,CLT,Baltimore Colts,Robert F. Kennedy Memorial Stadium,1:00pm,Home,WAS,Washington Redskins
198112130tam,,27,,,2,2,2,351,51,33,1,351,5,24,31,2,94,,,,0,445,4,30,0,"Sunday Dec 13, 1981",,18,,,2,1,2,290,36,22,1,321,3,23,19,2,114,,,,3,404,3,30,31,TAM,Tampa Bay Buccaneers,Tampa Stadium,1:00pm,Away,SDG,San Diego Chargers
198112130kan,,16,,,0,0,3,160,28,14,0,165,4,17,40,2,93,,,,1,253,3,32,5,"Sunday Dec 13, 1981",,16,,,4,1,1,185,37,21,1,206,6,7,28,0,91,,,,3,276,2,59,21,KAN,Kansas City Chiefs,Arrowhead Stadium,2:00pm,Away,MIA,Miami Dolphins
198112130den,,18,,,6,5,0,199,40,18,1,219,8,13,27,0,86,,,,2,285,5,70,20,"Sunday Dec 13, 1981",,23,,,1,1,2,136,30,15,1,144,11,23,41,1,237,,,,1,373,3,99,8,SEA,Seattle Seahawks,Mile High Stadium,4:00pm,Home,DEN,Denver Broncos
198112130dal,,14,,,2,1,4,135,32,11,0,140,3,10,23,1,90,,,,1,225,5,20,5,"Sunday Dec 13, 1981",,23,,,4,2,0,264,30,17,2,264,5,21,43,1,148,,,,0,412,2,50,0,PHI,Philadelphia Eagles,Texas Stadium,4:00pm,Home,DAL,Dallas Cowboys
198112130sfo,,11,,,2,2,0,130,30,21,0,140,8,6,22,1,56,,,,1,186,2,47,10,"Sunday Dec 13, 1981",,22,,,3,0,0,266,35,25,2,286,8,28,29,2,148,,,,3,414,0,77,20,OTI,Houston Oilers,Candlestick Park,4:00pm,Home,SFO,San Francisco 49ers
198112130rai,,19,,,1,1,1,228,32,15,3,240,7,23,38,0,150,,,,2,378,2,60,12,"Sunday Dec 13, 1981",,15,,,3,1,1,217,46,20,1,271,8,6,17,0,46,,,,6,263,2,75,54,RAI,Oakland Raiders,Oakland-Alameda County Coliseum,4:00pm,Away,CHI,Chicago Bears
198112140ram,,16,,,0,0,2,130,36,14,0,160,5,16,30,1,122,,,,3,252,2,89,30,"Monday Dec 14, 1981",,19,,,5,3,2,111,22,11,0,111,7,21,45,3,162,,,,0,273,5,55,0,ATL,Atlanta Falcons,Anaheim Stadium,9:00pm,Home,RAM,Los Angeles Rams
198112190nyg,,16,,,5,2,1,164,33,17,1,200,8,10,34,0,90,,,,4,254,3,70,36,"Saturday Dec 19, 1981",,15,,,4,1,1,158,27,13,1,163,5,13,40,0,139,,,,1,297,2,42,5,DAL,Dallas Cowboys,Giants Stadium,12:30pm,Home,NYG,New York Giants
198112190mia,,15,,,1,1,2,129,30,14,0,140,6,6,23,0,111,,,,1,240,3,39,11,"Saturday Dec 19, 1981",,18,,,1,1,0,125,22,11,1,151,4,16,47,0,157,,,,4,282,1,20,26,BUF,Buffalo Bills,Orange Bowl,4:00pm,Home,MIA,Miami Dolphins
198112200nyj,,8,,,6,2,1,39,33,12,0,96,3,3,15,0,45,,,,9,84,3,16,57,"Sunday Dec 20, 1981",,22,,,3,3,1,240,33,15,2,247,5,28,49,2,153,,,,1,393,4,53,7,GNB,Green Bay Packers,Shea Stadium,1:00pm,Home,NYJ,New York Jets
198112200min,,13,,,1,1,1,133,16,12,1,145,5,10,37,0,140,,,,1,273,2,45,12,"Sunday Dec 20, 1981",,16,,,3,3,1,161,38,17,0,177,2,6,23,0,84,,,,2,245,4,20,16,MIN,Minnesota Vikings,Metropolitan Stadium,1:00pm,Away,KAN,Kansas City Chiefs
198112200det,,11,,,2,0,0,172,19,8,1,172,6,20,33,0,104,,,,0,276,0,40,0,"Sunday Dec 20, 1981",,21,,,4,1,2,181,28,18,1,205,5,17,35,1,159,,,,4,340,3,33,24,DET,Detroit Lions,Pontiac Silverdome,1:00pm,Away,TAM,Tampa Bay Buccaneers
198112200chi,,19,,,1,0,3,222,49,22,3,278,9,24,19,0,76,,,,6,298,3,74,56,"Sunday Dec 20, 1981",,15,,,1,0,2,111,20,10,2,118,11,35,41,1,170,,,,1,281,2,101,7,DEN,Denver Broncos,Soldier Field,1:00pm,Home,CHI,Chicago Bears
198112200phi,,11,,,4,3,3,72,26,11,0,129,8,0,32,0,139,,,,7,211,6,80,57,"Sunday Dec 20, 1981",,25,,,4,3,2,185,24,15,3,185,4,38,39,2,259,,,,0,444,5,20,0,CRD,St. Louis Cardinals,Veterans Stadium,1:00pm,Home,PHI,Philadelphia Eagles
198112200nor,,19,,,3,2,1,195,25,17,2,195,5,21,31,1,154,,,,0,349,3,45,0,"Sunday Dec 20, 1981",,15,,,1,0,1,89,23,14,0,110,3,17,36,2,133,,,,2,222,1,30,21,NOR,New Orleans Saints,Louisiana Superdome,2:00pm,Away,SFO,San Francisco 49ers
198112200clt,,20,,,3,1,3,273,38,20,2,281,6,21,23,1,77,,,,1,350,4,20,8,"Sunday Dec 20, 1981",,19,,,1,1,1,255,28,17,3,267,6,23,41,0,128,,,,1,383,2,53,12,NWE,New England Patriots,Memorial Stadium (Baltimore),2:00pm,Home,CLT,Baltimore Colts
198112200atl,,23,,,0,0,1,300,35,19,2,312,11,30,27,1,133,,,,2,433,1,100,12,"Sunday Dec 20, 1981",,26,,,2,0,1,237,47,25,1,252,6,28,28,3,91,,,,2,328,1,45,15,ATL,Atlanta Falcons,Atlanta-Fulton County Stadium,4:00pm,Away,CIN,Cincinnati Bengals
198112200sea,,27,,,9,7,3,301,40,27,3,344,5,21,32,0,151,,,,6,452,10,88,43,"Sunday Dec 20, 1981",,16,,,4,3,1,182,22,14,3,206,9,42,37,1,110,,,,3,292,4,66,24,CLE,Cleveland Browns,Seattle Kingdome,4:00pm,Home,SEA,Seattle Seahawks
198112200ram,,25,,,1,0,1,261,25,15,2,272,4,30,44,2,241,,,,2,502,1,46,11,"Sunday Dec 20, 1981",,14,,,2,0,2,87,27,10,0,127,3,7,28,1,78,,,,4,165,2,25,40,RAM,Los Angeles Rams,Anaheim Stadium,4:00pm,Away,WAS,Washington Redskins
198112200oti,,17,,,1,1,1,151,30,13,0,172,7,20,36,2,126,,,,3,277,2,65,21,"Sunday Dec 20, 1981",,18,,,2,0,2,335,37,24,3,377,7,21,19,0,41,,,,6,376,2,81,42,PIT,Pittsburgh Steelers,Houston Astrodome,4:00pm,Home,OTI,Houston Oilers
198112210sdg,,20,,,1,1,1,229,38,14,0,255,6,10,28,1,107,,,,3,336,2,42,26,"Monday Dec 21, 1981",,21,,,1,1,0,214,27,14,1,222,6,23,39,1,147,,,,1,361,1,29,8,RAI,Oakland Raiders,Jack Murphy Stadium,9:00pm,Home,SDG,San Diego Chargers
198112270nyj,,15,,,1,0,4,230,34,17,2,268,8,31,22,1,91,,,,2,321,4,62,38,"Sunday Dec 27, 1981",,23,,,3,1,4,348,50,28,2,377,6,27,22,1,71,,,,5,419,5,55,29,NYJ,New York Jets,Shea Stadium,12:00pm,Away,BUF,Buffalo Bills
198112270phi,,16,,,1,0,1,92,14,9,3,96,5,27,42,0,183,,,,1,275,1,54,4,"Sunday Dec 27, 1981",,19,,,5,2,0,133,24,13,1,154,4,21,29,2,93,,,,3,226,2,23,21,PHI,Philadelphia Eagles,Veterans Stadium,3:30pm,Away,NYG,New York Giants
198201020dal,,12,,,2,0,4,148,29,10,0,187,10,0,22,0,74,,,,4,222,4,105,39,"Saturday Jan 2, 1982",,26,,,0,0,0,133,26,15,1,143,8,38,46,4,212,,,,1,345,0,40,10,TAM,Tampa Bay Buccaneers,Texas Stadium,1:00pm,Home,DAL,Dallas Cowboys
198201020mia,,34,,,3,3,1,415,54,33,3,433,9,41,29,1,149,,,,2,564,4,55,18,"Saturday Jan 2, 1982",,25,,,2,1,2,394,48,31,4,423,7,38,28,1,78,,,,3,472,3,50,29,MIA,Miami Dolphins,Orange Bowl,5:00pm,Away,SDG,San Diego Chargers
198201030cin,,21,,,0,0,2,202,31,15,1,202,6,21,28,2,134,,,,0,336,2,56,0,"Sunday Jan 3, 1982",,22,,,0,0,0,169,21,14,1,192,5,28,33,3,136,,,,4,305,0,44,23,BUF,Buffalo Bills,Riverfront Stadium,1:00pm,Home,CIN,Cincinnati Bengals
198201030sfo,,13,,,4,2,2,281,37,16,3,290,9,24,22,0,65,,,,2,346,4,61,9,"Sunday Jan 3, 1982",,24,,,2,0,1,288,31,20,2,304,14,38,34,2,135,,,,3,423,1,145,16,NYG,New York Giants,Candlestick Park,5:00pm,Home,SFO,San Francisco 49ers
198201100cin,,18,,,4,2,2,173,28,15,1,185,2,7,31,0,128,,,,2,301,4,15,12,"Sunday Jan 10, 1982",,19,,,3,1,0,175,23,15,2,175,3,27,36,1,143,,,,0,318,1,25,0,SDG,San Diego Chargers,Riverfront Stadium,1:00pm,Home,CIN,Cincinnati Bengals
198201100sfo,,16,,,4,2,1,135,24,16,2,173,5,27,32,1,115,,,,4,250,3,39,38,"Sunday Jan 10, 1982",,26,,,3,3,3,266,35,22,3,286,7,28,31,1,127,,,,3,393,6,106,20,DAL,Dallas Cowboys,Candlestick Park,4:30pm,Home,SFO,San Francisco 49ers
198201240cin,,20,,,2,1,0,148,22,14,1,157,8,26,40,1,127,,,,1,275,1,65,9,"Sunday Jan 24, 1982",,24,,,2,2,2,284,34,25,2,300,8,21,24,1,72,,,,5,356,4,57,16,CIN,Cincinnati Bengals,Pontiac Silverdome,4:00pm,Away,SFO,San Francisco 49ers
