,attendance,away_first_downs,away_fourth_down_attempts,away_fourth_down_conversions,away_fumbles,away_fumbles_lost,away_interceptions,away_net_pass_yards,away_pass_attempts,away_pass_completions,away_pass_touchdowns,away_pass_yards,away_penalties,away_points,away_rush_attempts,away_rush_touchdowns,away_rush_yards,away_third_down_attempts,away_third_down_conversions,away_time_of_possession,away_times_sacked,away_total_yards,away_turnovers,away_yards_from_penalties,away_yards_lost_from_sacks,date,duration,home_first_downs,home_fourth_down_attempts,home_fourth_down_conversions,home_fumbles,home_fumbles_lost,home_interceptions,home_net_pass_yards,home_pass_attempts,home_pass_completions,home_pass_touchdowns,home_pass_yards,home_penalties,home_points,home_rush_attempts,home_rush_touchdowns,home_rush_yards,home_third_down_attempts,home_third_down_conversions,home_time_of_possession,home_times_sacked,home_total_yards,home_turnovers,home_yards_from_penalties,home_yards_lost_from_sacks,losing_abbr,losing_name,stadium,time,winner,winning_abbr,winning_name
197710240ram,,16,,,2,1,2,108,31,13,0,146,6,3,29,0,98,,,,4,206,3,39,38,"Monday Oct 24, 1977",,21,,,1,0,0,114,21,12,2,116,8,35,50,3,283,,,,1,397,0,86,2,MIN,Minnesota Vikings,Los Angeles Memorial Coliseum,9:00pm,Home,RAM,Los Angeles Rams
197710300mia,,14,,,1,0,3,122,31,15,1,131,6,14,35,1,90,,,,1,212,3,29,9,"Sunday Oct 30, 1977",,15,,,2,2,3,63,16,9,0,82,7,13,37,1,178,,,,3,241,5,49,19,MIA,Miami Dolphins,Orange Bowl,1:00pm,Away,SDG,San Diego Chargers
197710300cle,,16,,,4,3,3,119,32,14,1,152,10,7,26,0,137,,,,4,256,6,75,33,"Sunday Oct 30, 1977",,34,,,2,1,2,204,31,16,2,228,12,44,53,2,322,,,,3,526,3,103,24,KAN,Kansas City Chiefs,Cleveland Municipal Stadium,1:00pm,Home,CLE,Cleveland Browns
197710300was,,16,,,2,1,3,150,27,9,1,190,11,17,29,1,131,,,,6,281,4,65,40,"Sunday Oct 30, 1977",,19,,,0,0,1,194,34,16,2,218,4,23,34,0,118,,,,5,312,1,35,24,PHI,Philadelphia Eagles,Robert F. Kennedy Memorial Stadium,1:00pm,Home,WAS,Washington Redskins
197710300cin,,15,,,0,0,1,79,26,14,1,97,6,10,38,0,107,,,,2,186,1,30,18,"Sunday Oct 30, 1977",,15,,,2,1,2,173,29,17,0,176,4,13,38,0,89,,,,1,262,3,67,3,OTI,Houston Oilers,Riverfront Stadium,1:00pm,Home,CIN,Cincinnati Bengals
197710300atl,,17,,,2,2,3,212,26,16,2,235,6,14,41,0,145,,,,2,357,5,36,23,"Sunday Oct 30, 1977",,10,,,0,0,2,78,21,8,1,82,6,7,34,0,134,,,,1,212,2,44,4,ATL,Atlanta Falcons,Atlanta-Fulton County Stadium,1:00pm,Away,MIN,Minnesota Vikings
197710300nwe,,15,,,0,0,0,158,32,16,1,183,4,13,35,0,134,,,,3,292,0,40,25,"Sunday Oct 30, 1977",,19,,,1,1,1,228,23,16,3,228,8,24,40,0,147,,,,0,375,2,51,0,NYJ,New York Jets,Schaefer Stadium,1:00pm,Home,NWE,New England Patriots
197710300nor,,19,,,4,3,0,242,26,17,2,261,7,26,34,1,134,,,,3,376,3,85,19,"Sunday Oct 30, 1977",,19,,,3,2,0,90,19,9,1,100,3,27,50,2,253,,,,1,343,2,36,10,RAM,Los Angeles Rams,Louisiana Superdome,2:00pm,Home,NOR,New Orleans Saints
197710300gnb,,21,,,0,0,1,44,10,4,0,54,10,26,54,3,375,,,,1,419,1,75,10,"Sunday Oct 30, 1977",,17,,,2,0,1,96,30,12,0,142,4,0,31,0,101,,,,4,197,1,42,46,GNB,Green Bay Packers,Lambeau Field,2:00pm,Away,CHI,Chicago Bears
197710300dal,,7,,,2,1,2,46,30,10,0,78,4,0,18,0,74,,,,6,120,3,20,32,"Sunday Oct 30, 1977",,20,,,0,0,1,168,27,16,3,179,5,37,47,1,176,,,,1,344,1,30,11,DET,Detroit Lions,Texas Stadium,2:00pm,Home,DAL,Dallas Cowboys
197710300den,,17,,,0,0,0,70,14,7,1,70,9,24,57,2,200,,,,0,270,0,50,0,"Sunday Oct 30, 1977",,19,,,4,2,1,180,32,19,1,242,5,14,23,1,98,,,,8,278,3,28,62,DEN,Denver Broncos,Mile High Stadium,4:00pm,Away,RAI,Oakland Raiders
197710300clt,,18,,,1,1,5,219,26,11,1,234,17,21,33,2,164,,,,2,383,6,122,15,"Sunday Oct 30, 1977",,22,,,0,0,0,158,20,10,2,170,3,31,48,2,160,,,,1,318,0,20,12,PIT,Pittsburgh Steelers,Memorial Stadium (Baltimore),4:00pm,Home,CLT,Baltimore Colts
197710300sfo,,18,,,3,2,1,146,31,12,0,190,5,10,36,1,104,,,,5,250,3,25,44,"Sunday Oct 30, 1977",,20,,,1,0,1,101,20,12,0,114,6,20,43,2,205,,,,2,306,1,44,13,TAM,Tampa Bay Buccaneers,Candlestick Park,4:00pm,Home,SFO,San Francisco 49ers
197710300sea,,17,,,1,0,3,221,37,17,1,227,4,17,28,1,115,,,,1,336,3,29,6,"Sunday Oct 30, 1977",,30,,,0,0,3,333,29,15,4,333,4,56,39,4,226,,,,0,559,3,30,0,BUF,Buffalo Bills,Seattle Kingdome,4:00pm,Home,SEA,Seattle Seahawks
197710310crd,,18,,,2,1,3,143,35,17,0,190,8,0,35,0,158,,,,6,301,4,103,47,"Monday Oct 31, 1977",,18,,,3,1,1,113,14,9,0,113,9,28,36,2,145,,,,1,258,2,62,0,NYG,New York Giants,Civic Center Busch Memorial Stadium,9:00pm,Home,CRD,St. Louis Cardinals
197711060nyj,,15,,,2,1,0,105,15,12,2,132,4,14,33,0,109,,,,4,214,1,34,27,"Sunday Nov 6, 1977",,18,,,3,1,0,117,35,20,1,157,3,10,31,0,130,,,,6,247,1,30,40,NYJ,New York Jets,Shea Stadium,1:00pm,Away,MIA,Miami Dolphins
197711060nyg,,13,,,0,0,0,171,26,15,1,195,14,24,31,1,83,,,,4,254,0,113,24,"Sunday Nov 6, 1977",,13,,,2,1,1,2,17,6,0,61,4,10,36,1,119,,,,8,121,2,65,59,NYG,New York Giants,Giants Stadium,1:00pm,Away,DAL,Dallas Cowboys
197711060nwe,,21,,,2,1,1,175,22,15,1,201,10,24,53,1,224,,,,3,399,2,97,26,"Sunday Nov 6, 1977",,14,,,1,0,4,113,27,9,0,128,6,14,24,1,89,,,,1,202,4,40,15,NWE,New England Patriots,Schaefer Stadium,1:00pm,Away,BUF,Buffalo Bills
197711060cle,,15,,,0,0,1,153,19,14,0,153,9,10,29,1,84,,,,1,237,1,74,0,"Sunday Nov 6, 1977",,19,,,3,2,2,159,28,20,1,189,12,7,31,0,131,,,,3,290,4,73,30,CLE,Cleveland Browns,Cleveland Municipal Stadium,1:00pm,Away,CIN,Cincinnati Bengals
197711060atl,,8,,,3,2,0,25,12,5,0,50,9,10,40,1,72,,,,3,97,2,85,25,"Sunday Nov 6, 1977",,13,,,1,1,2,29,26,12,0,105,10,3,34,0,126,,,,7,155,3,69,76,ATL,Atlanta Falcons,Atlanta-Fulton County Stadium,1:00pm,Away,SFO,San Francisco 49ers
197711060phi,,9,,,1,1,4,88,21,13,1,121,9,7,24,0,78,,,,4,166,5,76,33,"Sunday Nov 6, 1977",,21,,,0,0,1,150,22,13,2,157,8,28,48,2,145,,,,1,295,1,85,7,NOR,New Orleans Saints,Veterans Stadium,1:00pm,Home,PHI,Philadelphia Eagles
197711060kan,,15,,,2,0,0,115,28,15,0,139,7,10,27,0,84,,,,3,199,0,65,24,"Sunday Nov 6, 1977",,20,,,2,0,0,124,21,11,1,143,8,20,44,1,177,,,,2,301,0,60,19,GNB,Green Bay Packers,Arrowhead Stadium,2:00pm,Home,KAN,Kansas City Chiefs
197711060oti,,10,,,3,2,0,-16,17,9,0,36,8,0,39,0,141,,,,6,125,2,79,52,"Sunday Nov 6, 1977",,19,,,3,3,0,234,19,11,2,246,10,47,39,2,255,,,,1,489,3,90,12,CHI,Chicago Bears,Houston Astrodome,2:00pm,Home,OTI,Houston Oilers
197711060min,,23,,,1,1,3,143,14,10,2,143,8,27,51,2,316,,,,0,459,4,51,0,"Sunday Nov 6, 1977",,16,,,0,0,3,130,33,19,1,143,4,7,20,0,107,,,,2,237,3,25,13,MIN,Minnesota Vikings,Metropolitan Stadium,4:00pm,Away,CRD,St. Louis Cardinals
197711060det,,14,,,3,0,0,118,27,15,0,149,9,0,25,0,111,,,,3,229,0,85,31,"Sunday Nov 6, 1977",,15,,,2,0,0,67,7,5,0,67,2,20,49,3,197,,,,0,264,0,20,0,SDG,San Diego Chargers,Pontiac Silverdome,4:00pm,Home,DET,Detroit Lions
197711060den,,19,,,2,2,0,97,27,13,1,146,12,7,35,0,119,,,,6,216,2,86,49,"Sunday Nov 6, 1977",,12,,,2,0,0,75,14,6,1,113,10,21,38,1,99,,,,5,174,0,134,38,PIT,Pittsburgh Steelers,Mile High Stadium,4:00pm,Home,DEN,Denver Broncos
197711060ram,,9,,,2,2,2,43,21,8,0,83,9,0,29,0,109,,,,4,152,4,66,40,"Sunday Nov 6, 1977",,21,,,4,1,0,153,23,12,2,153,5,31,52,1,177,,,,0,330,1,44,0,TAM,Tampa Bay Buccaneers,Los Angeles Memorial Coliseum,4:00pm,Home,RAM,Los Angeles Rams
197711060rai,,13,,,1,1,3,51,23,8,0,55,4,7,27,1,126,,,,1,177,4,59,4,"Sunday Nov 6, 1977",,29,,,0,0,0,149,26,16,3,158,10,44,53,2,248,,,,1,397,0,65,9,SEA,Seattle Seahawks,Oakland-Alameda County Coliseum,4:00pm,Home,RAI,Oakland Raiders
197711070clt,,13,,,1,0,2,113,27,11,0,168,3,3,22,0,93,,,,5,206,2,20,55,"Monday Nov 7, 1977",,21,,,0,0,2,163,27,13,1,180,7,10,51,0,190,,,,2,353,2,54,17,WAS,Washington Redskins,Memorial Stadium (Baltimore),9:00pm,Home,CLT,Baltimore Colts
197711130phi,,18,,,3,2,2,132,27,15,2,187,2,17,33,0,140,,,,8,272,4,25,55,"Sunday Nov 13, 1977",,15,,,2,0,0,72,21,7,1,76,7,14,48,1,212,,,,2,284,0,65,4,PHI,Philadelphia Eagles,Veterans Stadium,1:00pm,Away,WAS,Washington Redskins
197711130nyj,,26,,,5,1,0,213,37,16,2,219,7,17,44,0,232,,,,1,445,1,75,6,"Sunday Nov 13, 1977",,8,,,0,0,3,25,18,6,0,52,6,0,27,0,99,,,,4,124,3,45,27,NYJ,New York Jets,Shea Stadium,1:00pm,Away,SEA,Seattle Seahawks
197711130mia,,17,,,0,0,1,140,31,15,0,140,9,5,39,0,134,,,,0,274,1,58,0,"Sunday Nov 13, 1977",,14,,,2,1,0,102,20,11,1,130,8,17,29,1,71,,,,3,173,1,57,28,NWE,New England Patriots,Orange Bowl,1:00pm,Home,MIA,Miami Dolphins
197711130tam,,13,,,3,2,1,74,12,6,0,88,6,10,44,1,123,,,,2,197,3,44,14,"Sunday Nov 13, 1977",,19,,,3,2,3,182,26,13,0,234,8,0,39,0,105,,,,6,287,5,85,52,TAM,Tampa Bay Buccaneers,Tampa Stadium,1:00pm,Away,NYG,New York Giants
197711130buf,,18,,,2,2,2,171,23,12,0,180,5,31,48,4,145,,,,1,316,4,35,9,"Sunday Nov 13, 1977",,12,,,3,2,3,120,33,14,0,188,8,13,19,0,86,,,,10,206,5,69,68,BUF,Buffalo Bills,Rich Stadium,1:00pm,Away,CLT,Baltimore Colts
197711130atl,,12,,,3,2,2,33,14,5,0,59,6,6,42,1,112,,,,3,145,4,50,26,"Sunday Nov 13, 1977",,13,,,0,0,3,61,16,6,0,81,6,17,38,0,110,,,,2,171,3,52,20,DET,Detroit Lions,Atlanta-Fulton County Stadium,1:00pm,Home,ATL,Atlanta Falcons
197711130pit,,23,,,1,1,3,283,40,21,3,293,6,31,31,1,138,,,,1,421,4,54,10,"Sunday Nov 13, 1977",,25,,,5,4,0,249,23,15,3,277,5,35,46,2,171,,,,3,420,4,30,28,CLE,Cleveland Browns,Three Rivers Stadium,1:00pm,Home,PIT,Pittsburgh Steelers
197711130nor,,21,,,1,0,2,44,21,7,0,70,7,10,52,1,243,,,,3,287,2,60,26,"Sunday Nov 13, 1977",,12,,,3,2,0,33,7,3,0,42,4,7,50,1,161,,,,2,194,2,30,9,NOR,New Orleans Saints,Louisiana Superdome,2:00pm,Away,SFO,San Francisco 49ers
197711130gnb,,23,,,2,2,0,146,17,10,1,146,5,24,56,2,190,,,,0,336,2,55,0,"Sunday Nov 13, 1977",,17,,,2,1,2,246,36,18,1,276,9,6,31,0,93,,,,3,339,3,65,30,GNB,Green Bay Packers,Milwaukee County Stadium,2:00pm,Away,RAM,Los Angeles Rams
197711130chi,,24,,,1,1,2,184,27,16,0,185,3,27,45,3,174,,,,1,358,3,28,1,"Sunday Nov 13, 1977",,24,,,3,1,2,184,23,11,1,193,9,28,49,3,247,,,,1,431,3,81,9,KAN,Kansas City Chiefs,Soldier Field,2:00pm,Home,CHI,Chicago Bears
197711130min,,13,,,2,1,1,187,32,12,1,236,6,10,20,0,61,,,,6,248,2,42,49,"Sunday Nov 13, 1977",,30,,,4,3,0,216,24,21,2,249,6,42,49,4,207,,,,3,423,3,40,33,CIN,Cincinnati Bengals,Metropolitan Stadium,4:00pm,Home,MIN,Minnesota Vikings
197711130sdg,,14,,,3,2,1,120,32,12,2,149,5,17,32,0,102,,,,4,222,3,65,29,"Sunday Nov 13, 1977",,13,,,2,1,1,192,33,14,1,198,9,14,42,0,128,,,,1,320,2,89,6,SDG,San Diego Chargers,San Diego Stadium,4:00pm,Away,DEN,Denver Broncos
197711130rai,,13,,,1,1,4,196,27,11,2,203,5,29,29,0,156,,,,1,352,5,45,7,"Sunday Nov 13, 1977",,24,,,2,2,2,255,31,23,2,264,5,34,48,2,110,,,,1,365,4,45,9,OTI,Houston Oilers,Oakland-Alameda County Coliseum,4:00pm,Home,RAI,Oakland Raiders
197711140dal,,19,,,1,1,1,137,24,10,2,141,3,24,43,1,158,,,,1,295,2,22,4,"Monday Nov 14, 1977",,16,,,1,1,2,80,20,11,1,102,3,17,36,1,156,,,,3,236,3,53,22,DAL,Dallas Cowboys,Texas Stadium,9:00pm,Away,CRD,St. Louis Cardinals
197711200nyg,,14,,,1,1,1,129,24,13,1,138,15,21,39,1,140,,,,1,269,2,117,9,"Sunday Nov 20, 1977",,14,,,3,1,3,105,26,12,1,150,8,7,30,0,116,,,,6,221,4,77,45,NYG,New York Giants,Giants Stadium,1:00pm,Away,CLE,Cleveland Browns
197711200cin,,17,,,3,2,3,93,29,10,2,113,5,17,35,0,192,,,,2,285,5,45,20,"Sunday Nov 20, 1977",,19,,,5,2,0,96,26,14,1,123,7,23,42,1,173,,,,3,269,2,85,27,MIA,Miami Dolphins,Riverfront Stadium,1:00pm,Home,CIN,Cincinnati Bengals
197711200chi,,11,,,1,1,3,102,25,12,0,116,5,7,27,0,86,,,,2,188,4,25,14,"Sunday Nov 20, 1977",,18,,,2,1,1,23,7,4,0,33,3,10,63,1,343,,,,1,366,2,20,10,MIN,Minnesota Vikings,Soldier Field,1:00pm,Home,CHI,Chicago Bears
197711200buf,,19,,,0,0,1,73,17,8,0,73,7,20,54,2,256,,,,0,329,1,75,0,"Sunday Nov 20, 1977",,11,,,1,1,1,83,22,10,1,115,7,7,26,0,126,,,,4,209,2,63,32,BUF,Buffalo Bills,Rich Stadium,1:00pm,Away,NWE,New England Patriots
197711200nor,,18,,,5,1,2,35,16,6,1,52,11,20,46,0,210,,,,2,245,3,95,17,"Sunday Nov 20, 1977",,19,,,0,0,3,84,26,13,2,93,9,21,40,1,212,,,,1,296,3,74,9,ATL,Atlanta Falcons,Louisiana Superdome,2:00pm,Home,NOR,New Orleans Saints
197711200kan,,21,,,1,1,2,127,18,8,1,135,7,14,53,1,249,,,,1,376,3,59,8,"Sunday Nov 20, 1977",,14,,,2,1,1,160,33,20,1,180,8,7,32,0,140,,,,2,300,2,76,20,KAN,Kansas City Chiefs,Arrowhead Stadium,2:00pm,Away,DEN,Denver Broncos
197711200det,,8,,,3,2,3,71,21,7,0,99,5,7,33,1,76,,,,3,147,5,40,28,"Sunday Nov 20, 1977",,14,,,2,2,3,69,25,10,0,100,8,16,40,1,147,,,,4,216,5,74,31,TAM,Tampa Bay Buccaneers,Pontiac Silverdome,2:00pm,Home,DET,Detroit Lions
197711200crd,,19,,,1,1,1,175,30,16,2,211,5,16,33,0,101,,,,4,276,2,40,36,"Sunday Nov 20, 1977",,19,,,2,1,1,226,27,13,1,240,5,21,35,2,142,,,,2,368,2,44,14,PHI,Philadelphia Eagles,Civic Center Busch Memorial Stadium,2:00pm,Home,CRD,St. Louis Cardinals
197711200clt,,13,,,4,3,3,185,33,10,1,198,2,12,29,0,111,,,,2,296,6,12,13,"Sunday Nov 20, 1977",,21,,,5,4,2,315,38,23,3,322,4,33,38,0,140,,,,2,455,6,40,7,NYJ,New York Jets,Memorial Stadium (Baltimore),2:00pm,Home,CLT,Baltimore Colts
197711200sfo,,10,,,1,0,0,86,13,5,1,92,3,23,38,1,130,,,,1,216,0,53,6,"Sunday Nov 20, 1977",,19,,,0,0,3,121,26,11,0,133,3,10,39,1,148,,,,1,269,3,19,12,SFO,San Francisco 49ers,Candlestick Park,4:00pm,Away,RAM,Los Angeles Rams
197711200sea,,25,,,3,1,2,237,36,21,1,237,11,22,50,1,195,,,,0,432,3,75,0,"Sunday Nov 20, 1977",,12,,,3,2,2,27,24,5,0,55,8,10,29,1,102,,,,4,129,4,68,28,SEA,Seattle Seahawks,Seattle Kingdome,4:00pm,Away,OTI,Houston Oilers
197711200sdg,,10,,,0,0,1,30,16,5,0,56,2,7,30,1,112,,,,3,142,1,15,26,"Sunday Nov 20, 1977",,18,,,2,0,2,47,13,5,0,51,1,12,58,1,263,,,,1,310,2,37,4,RAI,Oakland Raiders,San Diego Stadium,4:00pm,Home,SDG,San Diego Chargers
197711200pit,,20,,,2,0,2,201,36,18,1,230,8,13,27,1,136,,,,3,337,2,55,29,"Sunday Nov 20, 1977",,17,,,1,1,0,92,12,7,2,106,6,28,47,2,228,,,,1,320,1,65,14,DAL,Dallas Cowboys,Three Rivers Stadium,4:00pm,Home,PIT,Pittsburgh Steelers
197711210was,,17,,,1,1,3,107,24,12,0,140,2,9,35,0,89,,,,6,196,4,25,33,"Monday Nov 21, 1977",,15,,,0,0,1,95,21,10,1,124,11,10,38,0,159,,,,4,254,1,85,29,GNB,Green Bay Packers,Robert F. Kennedy Memorial Stadium,9:00pm,Home,WAS,Washington Redskins
197711240det,,18,,,4,3,2,253,21,14,2,260,2,31,37,2,172,,,,1,425,5,14,7,"Thursday Nov 24, 1977",,15,,,2,2,1,150,39,20,1,184,7,14,31,0,68,,,,5,218,3,46,34,DET,Detroit Lions,Pontiac Silverdome,1:30pm,Away,CHI,Chicago Bears
197711240crd,,34,,,1,0,1,208,25,17,6,219,7,55,55,2,295,,,,1,503,1,52,11,"Thursday Nov 24, 1977",,13,,,4,2,1,156,29,16,1,170,8,14,22,1,54,,,,2,210,3,65,14,CRD,St. Louis Cardinals,Civic Center Busch Memorial Stadium,3:30pm,Away,MIA,Miami Dolphins
197711270nyj,,15,,,2,0,1,124,28,10,2,143,6,23,32,1,114,,,,2,238,1,50,19,"Sunday Nov 27, 1977",,21,,,2,1,5,59,25,9,2,88,4,20,46,0,209,,,,3,268,6,40,29,NYJ,New York Jets,Shea Stadium,1:00pm,Away,PIT,Pittsburgh Steelers
197711270nwe,,17,,,3,1,2,139,33,15,1,190,5,6,35,0,78,,,,8,217,3,30,51,"Sunday Nov 27, 1977",,11,,,4,2,1,173,20,10,2,173,8,14,37,0,109,,,,0,282,3,74,0,PHI,Philadelphia Eagles,Schaefer Stadium,1:00pm,Home,NWE,New England Patriots
197711270cle,,24,,,3,1,3,147,29,21,0,172,7,9,49,1,216,,,,2,363,4,59,25,"Sunday Nov 27, 1977",,11,,,4,3,3,91,27,13,0,119,8,0,22,0,90,,,,2,181,6,76,28,CLE,Cleveland Browns,Cleveland Municipal Stadium,1:00pm,Away,RAM,Los Angeles Rams
197711270cin,,15,,,0,0,0,170,35,19,1,192,4,13,29,1,70,,,,2,240,0,20,22,"Sunday Nov 27, 1977",,15,,,3,0,0,154,11,5,3,154,4,30,43,1,176,,,,0,330,0,30,0,NYG,New York Giants,Riverfront Stadium,1:00pm,Home,CIN,Cincinnati Bengals
197711270tam,,18,,,4,1,0,47,15,9,0,82,7,17,58,2,175,,,,3,222,1,60,35,"Sunday Nov 27, 1977",,8,,,2,1,4,16,23,5,0,55,4,0,20,0,62,,,,4,78,5,32,39,TAM,Tampa Bay Buccaneers,Tampa Stadium,1:00pm,Away,ATL,Atlanta Falcons
197711270oti,,18,,,2,1,2,246,38,17,1,285,6,20,29,0,91,,,,3,337,3,45,39,"Sunday Nov 27, 1977",,21,,,5,4,2,74,25,11,3,118,7,34,40,2,296,,,,4,370,6,72,44,KAN,Kansas City Chiefs,Houston Astrodome,2:00pm,Home,OTI,Houston Oilers
197711270gnb,,12,,,4,2,0,60,8,5,1,68,5,13,55,0,158,,,,2,218,2,35,8,"Sunday Nov 27, 1977",,9,,,3,2,2,61,23,6,0,75,0,6,32,1,108,,,,2,169,4,0,14,GNB,Green Bay Packers,Lambeau Field,2:00pm,Away,MIN,Minnesota Vikings
197711270den,,23,,,1,0,3,240,46,27,1,252,6,13,33,0,90,,,,3,330,3,40,12,"Sunday Nov 27, 1977",,11,,,1,1,1,143,14,8,2,171,4,27,33,1,174,,,,4,317,2,50,28,CLT,Baltimore Colts,Mile High Stadium,4:00pm,Home,DEN,Denver Broncos
197711270was,,19,,,1,1,1,132,24,10,1,138,8,14,39,1,150,,,,1,282,2,60,6,"Sunday Nov 27, 1977",,18,,,1,0,1,201,35,17,0,231,11,7,32,1,133,,,,3,334,1,91,30,WAS,Washington Redskins,Robert F. Kennedy Memorial Stadium,4:00pm,Away,DAL,Dallas Cowboys
197711270sfo,,13,,,0,0,1,19,8,4,0,38,7,17,40,1,164,,,,3,183,1,70,19,"Sunday Nov 27, 1977",,16,,,4,1,0,61,8,5,0,85,3,20,46,2,282,,,,4,343,1,20,24,NOR,New Orleans Saints,Candlestick Park,4:00pm,Home,SFO,San Francisco 49ers
197711270sea,,21,,,0,0,1,192,26,19,1,199,6,30,42,1,131,,,,1,323,1,40,7,"Sunday Nov 27, 1977",,20,,,2,1,2,281,26,16,4,291,5,28,29,0,109,,,,3,390,3,64,10,SEA,Seattle Seahawks,Seattle Kingdome,4:00pm,Away,SDG,San Diego Chargers
197711280rai,,18,,,1,1,1,239,43,18,1,252,7,13,19,0,65,,,,2,304,2,60,13,"Monday Nov 28, 1977",,26,,,2,2,2,166,13,7,3,166,6,34,64,2,307,,,,0,473,4,82,0,BUF,Buffalo Bills,Oakland-Alameda County Coliseum,9:00pm,Home,RAI,Oakland Raiders
197712040oti,,23,,,2,1,1,163,26,15,2,213,6,24,45,1,169,,,,6,332,2,35,50,"Sunday Dec 4, 1977",,11,,,1,1,0,139,20,10,1,152,9,14,30,1,112,,,,1,251,1,57,13,OTI,Houston Oilers,Houston Astrodome,1:00pm,Away,DEN,Denver Broncos
197712040nyg,,15,,,3,1,2,161,27,16,1,161,4,7,20,0,91,,,,0,252,3,28,0,"Sunday Dec 4, 1977",,20,,,2,0,0,84,10,3,0,84,7,27,60,2,236,,,,0,320,0,109,0,CRD,St. Louis Cardinals,Giants Stadium,1:00pm,Home,NYG,New York Giants
197712040tam,,17,,,1,0,1,133,27,12,0,162,8,10,44,1,141,,,,3,274,1,84,29,"Sunday Dec 4, 1977",,9,,,2,0,2,21,15,4,0,36,5,0,42,0,114,,,,2,135,2,50,15,TAM,Tampa Bay Buccaneers,Tampa Stadium,1:00pm,Away,CHI,Chicago Bears
197712040buf,,18,,,3,1,1,136,28,12,1,150,3,10,46,0,128,,,,1,264,2,30,14,"Sunday Dec 4, 1977",,19,,,1,1,2,180,42,17,0,202,4,0,32,0,146,,,,3,326,3,43,22,BUF,Buffalo Bills,Rich Stadium,1:00pm,Away,WAS,Washington Redskins
197712040atl,,13,,,1,0,3,170,26,12,1,179,7,16,41,0,97,,,,1,267,3,61,9,"Sunday Dec 4, 1977",,9,,,2,1,4,57,18,7,1,124,4,10,28,0,67,,,,8,124,5,35,67,ATL,Atlanta Falcons,Atlanta-Fulton County Stadium,1:00pm,Away,NWE,New England Patriots
197712040pit,,17,,,3,3,1,210,30,10,2,210,2,20,33,0,166,,,,0,376,4,55,0,"Sunday Dec 4, 1977",,22,,,2,1,1,157,21,13,1,158,10,30,49,2,236,,,,1,393,2,70,1,SEA,Seattle Seahawks,Three Rivers Stadium,1:00pm,Home,PIT,Pittsburgh Steelers
197712040min,,19,,,2,1,1,47,13,5,0,57,10,27,59,2,196,,,,1,243,2,80,10,"Sunday Dec 4, 1977",,18,,,3,3,2,257,32,20,4,282,3,28,25,0,52,,,,3,309,5,24,25,SFO,San Francisco 49ers,Metropolitan Stadium,2:00pm,Home,MIN,Minnesota Vikings
197712040kan,,24,,,3,1,0,102,24,9,2,102,4,27,55,1,224,,,,0,326,1,31,0,"Sunday Dec 4, 1977",,10,,,4,3,2,167,26,12,1,178,1,7,22,0,72,,,,1,239,5,5,11,KAN,Kansas City Chiefs,Arrowhead Stadium,2:00pm,Away,CIN,Cincinnati Bengals
197712040gnb,,13,,,2,1,2,95,25,14,0,115,6,9,31,1,100,,,,2,195,3,61,20,"Sunday Dec 4, 1977",,11,,,2,0,2,65,9,4,0,65,10,10,52,1,164,,,,0,229,2,83,0,DET,Detroit Lions,Lambeau Field,2:00pm,Home,GNB,Green Bay Packers
197712040dal,,14,,,1,0,2,171,32,18,2,199,5,14,25,0,72,,,,4,243,2,55,28,"Sunday Dec 4, 1977",,19,,,3,2,2,164,26,13,1,183,11,24,45,2,268,,,,2,432,4,65,19,PHI,Philadelphia Eagles,Texas Stadium,2:00pm,Home,DAL,Dallas Cowboys
197712040nor,,16,,,0,0,1,141,21,8,1,161,4,16,38,0,141,,,,2,282,1,35,20,"Sunday Dec 4, 1977",,18,,,3,0,0,115,24,13,1,148,6,13,35,1,188,,,,5,303,0,80,33,NOR,New Orleans Saints,Louisiana Superdome,4:00pm,Away,NYJ,New York Jets
197712040sdg,,17,,,2,0,1,208,31,19,1,228,8,14,27,1,111,,,,2,319,1,89,20,"Sunday Dec 4, 1977",,23,,,2,0,0,258,23,16,3,262,7,37,37,1,167,,,,1,425,0,62,4,CLE,Cleveland Browns,San Diego Stadium,4:00pm,Home,SDG,San Diego Chargers
197712040ram,,27,,,2,2,4,153,38,16,1,194,6,14,37,1,198,,,,4,351,6,56,41,"Sunday Dec 4, 1977",,19,,,2,2,0,165,22,13,1,186,8,20,40,1,137,,,,2,302,2,70,21,RAI,Oakland Raiders,Los Angeles Memorial Coliseum,4:00pm,Home,RAM,Los Angeles Rams
197712050mia,,17,,,2,2,0,189,34,18,0,189,5,6,33,0,122,,,,0,311,2,35,0,"Monday Dec 5, 1977",,17,,,1,1,1,145,22,13,1,170,3,17,31,1,207,,,,3,352,2,15,25,CLT,Baltimore Colts,Orange Bowl,9:00pm,Home,MIA,Miami Dolphins
197712100cin,,21,,,4,4,1,239,39,20,0,246,11,10,32,1,123,,,,1,362,5,95,7,"Saturday Dec 10, 1977",,17,,,5,2,1,302,34,16,1,302,5,17,30,0,111,,,,0,413,3,55,0,PIT,Pittsburgh Steelers,Riverfront Stadium,1:00pm,Home,CIN,Cincinnati Bengals
